;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-1092 ;Airbus A321-271N; C4Y191 ; 31 Jul 2018 ;lsd ; 3.6 Years ;;;
; B-301U ;Airbus A321-271N; C4Y191 ; 15 Nov 2018 ;lsd ; 3.4 Years ;;;
; B-301V ;Airbus A321-271N; C4Y191 ; 8 Nov 2018 ;lsd ; 3.3 Years ;;;
; B-303G ;Airbus A321-253N; C4Y191 ; 14 Dec 2018 ;; 3.2 Years ;;;
; B-303H ;Airbus A321-253N; C4Y191 ; 28 Jan 2019 ;; 3.1 Years ;;;
; B-303J ;Airbus A321-253N; C4Y191 ; 13 Mar 2019 ;; 3 Years ;;;
; B-303K ;Airbus A321-253N; C4Y191 ; 27 Feb 2019 ;; 3.1 Years ;;;
; B-303L ;Airbus A321-253N; C4Y191 ; 2 May 2019 ; Parked, lsd ; 2.9 Years ;;;
; B-303W ;Airbus A321-271N; C4Y191 ; 28 Dec 2018 ;lsd ; 3.2 Years ;;;
; B-303X ;Airbus A321-271N; C4Y191 ; 1 Feb 2019 ;lsd ; 3.1 Years ;;;
; B-303Y ;Airbus A321-271N; C4Y191 ; 29 Jan 2019 ;lsd ; 3.1 Years ;;;
; B-306H ;Airbus A321-253N; C4Y191 ; 27 Mar 2019 ;lsd ; 2.9 Years ;;;
; B-306J ;Airbus A321-253N; C4Y191 ; 29 Apr 2019 ;lsd ; 2.9 Years ;;;
; B-306K ;Airbus A321-253N; C4Y191 ; 26 Apr 2019 ;lsd ; 2.9 Years ;;;
; B-306L ;Airbus A321-271N; C4Y191 ; 25 Mar 2019 ;lsd ; 3 Years ;;;
; B-307L ;Airbus A321-253N; C4Y191 ; 21 May 2019 ;lsd ; 2.8 Years ;;;
; B-308D ;Airbus A321-253N; C4Y191 ; 18 Jul 2019 ;lsd ; 2.6 Years ;;;
; B-308U ;Airbus A321-253N; C4Y191 ; 28 Aug 2019 ;lsd ; 2.5 Years ;;;
; B-309J ;Airbus A321-271N; C4Y191 ; 30 Oct 2019 ;lsd ; 2.4 Years ;;;
; B-30E1 ;Airbus A321-253NX; C12Y188 ; 4 Nov 2020 ;lsd ; 2 Years ;;;
; B-30E2 ;Airbus A321-253NX; C12Y188 ; 21 Sep 2020 ;lsd ; 1.8 Years ;;;
; B-30E5 ;Airbus A321-253NX; C12Y188 ; 22 Dec 2020 ;lsd ; 2.1 Years ;;;
; B-30E6 ;Airbus A321-253NX; C12Y188 ; 23 Dec 2020 ;lsd ; 2.1 Years ;;;
; B-30E7 ;Airbus A321-253NX; C12Y188 ; 16 Dec 2020 ;lsd ; 2 Years ;;;
; B-30EC ;Airbus A321-253NX; C12Y188 ; 23 Dec 2020 ;lsd ; 2 Years ;;;
; B-30ED ;Airbus A321-253NX; C12Y188 ; 21 Dec 2020 ;lsd ; 1.9 Years ;;;
; B-30EE ;Airbus A321-253NX; C12Y188 ; 31 Aug 2020 ;lsd ; 1.8 Years ;;;
; B-30EV ;Airbus A321-253NX; C12Y188 ; 4 Dec 2020 ;; 1.7 Years ;;;
; B-30EW ;Airbus A321-253NX; C12Y188 ; 8 Dec 2020 ;; 1.8 Years ;;;
; B-30EX ;Airbus A321-253NX; C12Y188 ; 23 Dec 2020 ;lsd ; 1.6 Years ;;;
; B-30EY ;Airbus A321-253NX; C12Y188 ; 17 Dec 2020 ;lsd ; 1.6 Years ;;;
; B-30F6 ;Airbus A321-253NX; C12Y188 ; 6 Nov 2020 ;lsd ; 1.5 Years ;;;
; B-30F7 ;Airbus A321-253NX; C12Y188 ; 22 Sep 2020 ;lsd ; 1.6 Years ;;;
; B-30FW ;Airbus A321-253NX; C12Y188 ; 6 Nov 2020 ;; 1.5 Years ;;;
; B-320Y ;Airbus A321-253NX; C12Y188 ; 8 Dec 2020 ;; 1.3 Years ;;;
; B-321Z ;Airbus A321-253NX; C12Y188 ; 11 Mar 2021 ;; 1 Years ;;;
; B-322A ;Airbus A321-253NX; C12Y188 ; 18 Mar 2021 ;; 1.1 Years ;;;
; B-323F ;Airbus A321-253NX; C12Y188 ; 27 May 2021 ;; 0.8 Years ;;;
; B-323S ;Airbus A321-253NX; C12Y188 ; 24 Jun 2021 ;; 0.7 Years ;;;
; B-324P ;Airbus A321-253NX; C12Y188 ; 29 Jul 2021 ;; 0.6 Years ;;;
; B-324Q ;Airbus A321-253NX; C12Y188 ; 27 Aug 2021 ;; 0.6 Years ;;;
; B-326L ;Airbus A321-253NX; C12Y188 ; 7 Jan 2022 ;; 0.2 Years ;;;
; B-327G ;Airbus A321-253NX; C12Y188 ; 18 Feb 2022 ; Parked ; 0.1 Years ;;;
; B-327H ;Airbus A321-253NX; C12Y188 ; 18 Feb 2022 ; Parked ; 0.1 Years ;;;
; B-8367 ;Airbus A321-271N; C4Y191 ; 28 Feb 2018 ;lsd ; 4.8 Years ;;;
; B-8368 ;Airbus A321-271N; C4Y191 ; 25 May 2018 ;lsd ; 3.9 Years ;;;
; B-8369 ;Airbus A321-271N; C4Y191 ; 28 May 2018 ;lsd ; 4.8 Years ;;;
; B-8380 ;Airbus A321-271N; C4Y191 ; 28 Jun 2018 ;lsd ; 3.7 Years ;;;
; B-6056 ;Airbus A330-243; C12W24Y242 ; 25 Feb 2005 ;lsd ; 17.1 Years ;;;
; B-6057 ;Airbus A330-243; C12W24Y242 ; 16 Mar 2005 ;lsd ; 17 Years ;;;
; B-6058 ;Airbus A330-243; C12W24Y242 ; 22 Apr 2005 ;lsd ; 17 Years ;;;
; B-6059 ;Airbus A330-243; C12W24Y242 ; 9 Jun 2005 ;lsd ; 16.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-6135 ;Airbus A330-223; C18Y244 ; 31 Mar 2010 ;lsd ; 12 Years ;;;
; B-6515 ;Airbus A330-223; C18Y244 ; 11 May 2010 ;lsd ; 11.9 Years ;;;
; B-6516 ;Airbus A330-223; C18Y244 ; 18 Jun 2010 ;; 11.7 Years ;;;
; B-6526 ;Airbus A330-223; C18Y244 ; 29 Apr 2011 ;; 10.9 Years ;;;
; B-6528 ;Airbus A330-223; C18Y244 ; 22 Feb 2011 ;lsd ; 11.1 Years ;;;
; B-6531 ;Airbus A330-223; C18Y244 ; 22 Jun 2011 ;; 10.8 Years ;;;
; B-6532 ;Airbus A330-223; C18Y244 ; 29 Aug 2011 ;; 10.6 Years ;;;
; B-6542 ;Airbus A330-223; C18Y244 ; 29 Mar 2012 ; Parked ; 10 Years ;;;
; B-6547 ;Airbus A330-223; C18Y244 ; 10 May 2012 ; Parked ; 9.9 Years ;;;
; B-6548 ;Airbus A330-223; C18Y244 ; 30 Aug 2012 ;lsd ; 9.6 Years ;;;
; B-1062 ;Airbus A330-343; C28Y258 ; 26 Mar 2018 ;lsd ; 4.1 Years ;;;
; B-1063 ;Airbus A330-343; C28Y258 ; 27 Mar 2018 ;lsd ; 4.1 Years ;;;
; B-1065 ;Airbus A330-343; C28Y258 ; 9 Apr 2018 ;lsd ; 3.9 Years ;;;
; B-300U ;Airbus A330-343; C28Y258 ; 19 Dec 2018 ;; 3.5 Years ;;;
; B-300V ;Airbus A330-343; C28Y258 ; 30 Oct 2018 ;; 3.6 Years ;;;
; B-5917 ;Airbus A330-323; C30Y253 ; 11 Mar 2013 ; Parked, lsd ; 9.1 Years ;;;
; B-5922 ;Airbus A330-323; C30Y253 ; 20 Jun 2013 ;lsd ; 8.8 Years ;;;
; B-5928 ;Airbus A330-323; C30Y253 ; 23 Jul 2013 ;lsd ; 8.7 Years ;;;
; B-5939 ;Airbus A330-323; C30Y253 ; 14 Feb 2014 ;lsd ; 8.2 Years ;;;
; B-5940 ;Airbus A330-323; C30Y253 ; 17 Apr 2014 ;lsd, China International Import Expo cs ; 8 Years ;;;
; B-5951 ;Airbus A330-323; C30Y253 ; 24 Jun 2014 ; Parked ; 7.7 Years ;;;
; B-5959 ;Airbus A330-323; C30Y253 ; 19 Nov 2014 ;lsd ; 7.4 Years ;;;
; B-5965 ;Airbus A330-323; C30Y253 ; 29 Jan 2015 ;; 7.1 Years ;;;
; B-5966 ;Airbus A330-323; C30Y253 ; 30 Apr 2015 ;lsd ; 6.9 Years ;;;
; B-5967 ;Airbus A330-323; C30Y253 ; 12 Jun 2015 ;; 6.8 Years ;;;
; B-5970 ;Airbus A330-323; C30Y253 ; 20 Jul 2015 ; Parked ; 6.7 Years ;;;
; B-8358 ;Airbus A330-323; C30Y253 ; 26 Feb 2016 ;lsd ; 6.2 Years ;;;
; B-8359 ;Airbus A330-323; C30Y253 ; 13 Apr 2016 ;lsd ; 6 Years ;;;
; B-8360 ;Airbus A330-323; C30Y253 ; 11 Jul 2017 ; Parked, lsd ; 4.7 Years ;;;
; B-8361 ;Airbus A330-343; C28Y258 ; 26 Sep 2017 ;lsd ; 4.5 Years ;;;
; B-8362 ;Airbus A330-343; C28Y258 ; 17 Oct 2017 ;lsd ; 4.5 Years ;;;
; B-8363 ;Airbus A330-343; C28Y258 ; 28 Sep 2017 ;lsd ; 4.5 Years ;;;
; B-8365 ;Airbus A330-343; C28Y258 ; 14 Nov 2017 ;lsd ; 4.4 Years ;;;
; B-8366 ;Airbus A330-343; C28Y258 ; 20 Nov 2017 ;lsd ; 4.3 Years ;;;
; B-8426 ;Airbus A330-323; C30Y253 ; 2 Dec 2016 ;lsd ; 5.3 Years ;;;
; B-8870 ;Airbus A330-323; C30Y253 ; 29 Mar 2017 ; Parked, lsd, Guangdong Lychee cs ; 5 Years ;;;
; B-308T ;Airbus A350-941; C28W24Y262 ; 27 Jun 2019 ;lsd ; 2.7 Years ;;;
; B-309W ;Airbus A350-941; C28W24Y262 ; 17 Oct 2019 ;lsd ; 2.7 Years ;;;
; B-30A9 ;Airbus A350-941; C28W24Y262 ; 21 Oct 2019 ;lsd ; 2.5 Years ;;;
; B-30AL ;Airbus A350-941; C28W24Y262 ; 8 Nov 2019 ;lsd ; 2.4 Years ;;;
; B-30C0 ;Airbus A350-941; C28W24Y262 ; 12 Nov 2019 ;lsd ; 2.4 Years ;;;
; B-30CE ;Airbus A350-941; C28W24Y262 ; 27 Dec 2019 ;lsd ; 2.3 Years ;;;
; B-30EA ;Airbus A350-941; C28W24Y262 ; 27 Nov 2020 ;; 2.1 Years ;;;
; B-30F0 ;Airbus A350-941; C28W24Y262 ; 30 Nov 2020 ;; 1.6 Years ;;;
; B-30F9 ;Airbus A350-941; C28W24Y262 ; 23 Apr 2021 ;; 0.9 Years ;;;
; B-320S ;Airbus A350-941; C28W24Y262 ; 11 Jun 2021 ;; 1.1 Years ;;;
; B-324R ;Airbus A350-941; C28Y307 ; 27 Dec 2021 ;; 0.7 Years ;;;
; B-324S ;Airbus A350-941; C28Y307 ; 28 Dec 2021 ; Parked ; 0.7 Years ;;;
; B-329S ;Airbus A350-941;; On Order ;;;;;
; B- ;Airbus A350-941;; On Order ;;;;;
; B-6138 ;Airbus A380-841; F8C70Y428 ; 28 Feb 2012 ;; 10.5 Years ;;;
; B-6139 ;Airbus A380-841; F8C70Y428 ; 13 Sep 2012 ;; 9.9 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-6140 ;Airbus A380-841; F8C70Y428 ; 28 Feb 2013 ; Parked, lsd ; 9.4 Years ;;;
; B-1121 ;Boeing 737-8 MAX; C4Y174 ; 23 Aug 2018 ; Parked URC, lsd ; 3.6 Years ;;;
; B-1122 ;Boeing 737-8 MAX; C4Y174 ; 31 Aug 2018 ; Parked CAN, lsd ; 3.5 Years ;;;
; B-1126 ;Boeing 737-8 MAX; C4Y174 ; 31 Aug 2018 ; Parked CAN ; 3.5 Years ;;;
; B-1127 ;Boeing 737-8 MAX; C4Y174 ; 13 Sep 2018 ; Parked CAN ; 3.5 Years ;;;
; B-1165 ;Boeing 737-8 MAX; C4Y174 ; 27 Sep 2018 ; Parked KMG, lsd ; 3.5 Years ;;;
; B-1166 ;Boeing 737-8 MAX; C4Y174 ; 27 Sep 2018 ; Parked URC, lsd ; 3.5 Years ;;;
; B-1170 ;Boeing 737-8 MAX; C4Y174 ; 18 Dec 2018 ; Parked URC, lsd ; 3.2 Years ;;;
; B-1175 ;Boeing 737-8 MAX; C4Y174 ; 23 Oct 2018 ; Parked CAN ; 3.4 Years ;;;
; B-1176 ;Boeing 737-8 MAX; C4Y174 ; 10 Nov 2018 ; Parked CAN ; 3.3 Years ;;;
; B-1200 ;Boeing 737-8 MAX; C4Y174 ; 22 Dec 2017 ; Parked CAN, lsd ; 4.2 Years ;;;
; B-1201 ;Boeing 737-8 MAX; C4Y174 ; 28 Nov 2017 ; Parked URC, lsd ; 4.3 Years ;;;
; B-1202 ;Boeing 737-8 MAX; C4Y174 ; 28 Dec 2017 ; Parked URC, lsd ; 4.2 Years ;;;
; B-1203 ;Boeing 737-8 MAX; C4Y174 ; 23 Dec 2017 ; Parked URC, lsd ; 4.2 Years ;;;
; B-1205 ;Boeing 737-8 MAX; C4Y174 ; 28 Nov 2017 ; Parked, lsd ; 4.3 Years ;;;
; B-1206 ;Boeing 737-8 MAX; C4Y174 ; 27 Nov 2017 ; Parked, lsd ; 4.4 Years ;;;
; B-1207 ;Boeing 737-8 MAX; C4Y174 ; 14 Dec 2017 ; Parked CAN, lsd ; 4.2 Years ;;;
; B-1238 ;Boeing 737-8 MAX; C4Y174 ; 26 Mar 2018 ; Parked CAN, lsd ; 4 Years ;;;
; B-1295 ;Boeing 737-8 MAX; C4Y174 ; 3 Jul 2018 ; Parked URC, lsd ; 3.7 Years ;;;
; B-205J ;Boeing 737-8 MAX; C4Y174 ; 19 Nov 2018 ; Parked CAN, lsd ; 3.3 Years ;;;
; B-205K ;Boeing 737-8 MAX; C4Y174 ; 19 Nov 2018 ; Parked CAN, lsd ; 3.3 Years ;;;
; B-205L ;Boeing 737-8 MAX; C4Y174 ; 14 Dec 2018 ; Parked CAN, lsd ; 3.3 Years ;;;
; B-205M ;Boeing 737-8 MAX; C4Y174 ; 16 Nov 2018 ; Parked URC ; 3.3 Years ;;;
; B-205N ;Boeing 737-8 MAX; C4Y174 ; 28 Nov 2018 ; Parked URC ; 3.3 Years ;;;
; B-205P ;Boeing 737-8 MAX; C4Y174 ; 10 Dec 2018 ; Parked URC ; 3.3 Years ;;;
; B-208E ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 3 Years ;;;
; B-208F ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.9 Years ;;;
; B-209A ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.9 Years ;;;
; B-209C ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.9 Years ;;;
; B-209S ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.9 Years ;;;
; B-209T ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.9 Years ;;;
; B-209U ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.8 Years ;;;
; B-20AT ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.6 Years ;;;
; B-20AU ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.7 Years ;;;
; B-20C7 ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.7 Years ;;;
; B-20C8 ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.5 Years ;;;
; B-20C9 ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.5 Years ;;;
; B-20CA ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.6 Years ;;;
; B-20CS ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.4 Years ;;;
; B-20CT ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.4 Years ;;;
; B-20CU ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.4 Years ;;;
; B-20D3 ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.5 Years ;;;
; B-20D5 ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.4 Years ;;;
; B-20D6 ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.5 Years ;;;
; B- ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.3 Years ;;;
; B- ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.4 Years ;;;
; B- ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.3 Years ;;;
; B- ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.3 Years ;;;
; B- ;Boeing 737-8 MAX; C4Y174 ; On Order ;; 2.1 Years ;;;
; B- ;Boeing 737-8 MAX;; On Order ;; 2 Years ;;;
; B-2169 ;Boeing 737-71B(WL); C4Y124 ; 8 Jul 2004 ;; 17.7 Years ;;;
; B-2620 ;Boeing 737-71B(WL); C4Y124 ; 14 Sep 2004 ;; 17.5 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-2622 ;Boeing 737-71B(WL); C4Y124 ; 12 Nov 2004 ;; 17.3 Years ;;;
; B-2916 ;Boeing 737-71B(WL); C4Y124 ; 18 Nov 2004 ;; 17.3 Years ;;;
; B-2917 ;Boeing 737-71B(WL); C4Y130 ; 23 Dec 2004 ;; 17.2 Years ;;;
; B-5068 ;Boeing 737-71B(WL); C4Y130 ; 16 Jan 2004 ;; 18.2 Years ;;;
; B-5069 ;Boeing 737-71B(WL); C4Y130 ; 12 Mar 2004 ;; 18 Years ;;;
; B-5070 ;Boeing 737-71B(WL); C4Y130 ; 25 May 2004 ;; 17.8 Years ;;;
; B-5232 ;Boeing 737-71B(WL); C4Y124 ; 29 Sep 2006 ;; 15.5 Years ;;;
; B-5233 ;Boeing 737-71B(WL); C4Y124 ; 16 Oct 2006 ;; 15.4 Years ;;;
; B-5236 ;Boeing 737-71B(WL); C4Y124 ; 20 Nov 2006 ;; 15.3 Years ;;;
; B-5238 ;Boeing 737-71B(WL); C4Y124 ; 10 Oct 2006 ;; 15.4 Years ;;;
; B-5239 ;Boeing 737-71B(WL); C4Y124 ; 5 Feb 2007 ; Parked ; 15.1 Years ;;;
; B-5240 ;Boeing 737-71B(WL); C4Y124 ; 14 May 2007 ;lsd ; 14.8 Years ;;;
; B-5241 ;Boeing 737-71B(WL); C4Y124 ; 18 Jun 2007 ;; 14.7 Years ;;;
; B-5247 ;Boeing 737-71B(WL); C4Y124 ; 30 Jul 2009 ; Parked ; 12.6 Years ;;;
; B-5250 ;Boeing 737-71B(WL); C4Y124 ; 13 Aug 2007 ;; 14.6 Years ;;;
; B-5251 ;Boeing 737-71B(WL); C4Y124 ; 3 Dec 2007 ; Parked ; 14.3 Years ;;;
; B-5252 ;Boeing 737-71B(WL); C4Y124 ; 23 Sep 2009 ;; 12.5 Years ;;;
; B-5253 ;Boeing 737-71B(WL); C4Y124 ; 25 Aug 2009 ;; 12.6 Years ;;;
; B-5275 ;Boeing 737-71B(WL); C4Y124 ; 8 Aug 2011 ; Parked ; 10.6 Years ;;;
; B-5281 ;Boeing 737-71B(WL); C4Y124 ; 13 Dec 2011 ;; 10.3 Years ;;;
; B-5283 ;Boeing 737-71B(WL); C4Y124 ; 16 Apr 2012 ;; 9.9 Years ;;;
; B-5285 ;Boeing 737-71B(WL); C4Y124 ; 9 Feb 2012 ;; 10.1 Years ;;;
; B-5290 ;Boeing 737-71B(WL); C4Y124 ; 26 Jul 2012 ;; 9.6 Years ;;;
; B-5291 ;Boeing 737-71B(WL); C4Y124 ; 16 Jul 2012 ;; 9.7 Years ;;;
; B-1123 ;Boeing 737-81B(WL); C4Y174 ; 27 Dec 2018 ;lsd ; 3.4 Years ;;;
; B-1125 ;Boeing 737-81B(WL); C4Y174 ; 27 Sep 2018 ;lsd ; 3.4 Years ;;;
; B-1153 ;Boeing 737-81B(WL); C4Y174 ; 28 Sep 2018 ;lsd ; 3.5 Years ;;;
; B-1155 ;Boeing 737-81B(WL); C4Y174 ; 25 Sep 2018 ;lsd ; 3.5 Years ;;;
; B-1236 ;Boeing 737-81B(WL); C4Y174 ; 25 Apr 2018 ;lsd ; 3.9 Years ;;;
; B-1237 ;Boeing 737-81B(WL); C4Y174 ; 22 Mar 2018 ;lsd ; 4 Years ;;;
; B-1239 ;Boeing 737-81B(WL); C4Y174 ; 7 May 2018 ;; 3.8 Years ;;;
; B-1240 ;Boeing 737-81B(WL); C4Y174 ; 9 Jun 2018 ;; 3.8 Years ;;;
; B-1241 ;Boeing 737-81B(WL); C4Y174 ; 21 May 2018 ;; 3.8 Years ;;;
; B-1283 ;Boeing 737-81B(WL); C4Y174 ; 26 Mar 2018 ;lsd ; 4 Years ;;;
; B-1285 ;Boeing 737-81B(WL); C4Y174 ; 28 Jun 2018 ;lsd ; 3.7 Years ;;;
; B-1286 ;Boeing 737-81B(WL); C4Y174 ; 26 Jun 2018 ;lsd ; 3.7 Years ;;;
; B-1296 ;Boeing 737-81B(WL); C4Y174 ; 25 Jul 2018 ;; 3.6 Years ;;;
; B-1298 ;Boeing 737-81B(WL); C4Y174 ; 15 Aug 2018 ;lsd ; 3.6 Years ;;;
; B-1299 ;Boeing 737-81B(WL); C4Y174 ; 29 Jun 2018 ;; 3.7 Years ;;;
; B-1362 ;Boeing 737-81B(WL); C4Y174 ; 21 Mar 2018 ;lsd ; 4.1 Years ;;;
; B-1363 ;Boeing 737-81B(WL); C4Y174 ; 21 Mar 2018 ;lsd ; 4.2 Years ;;;
; B-1365 ;Boeing 737-81B(WL); C4Y174 ; 27 Dec 2017 ;lsd ; 4.2 Years ;;;
; B-1367 ;Boeing 737-81B(WL); C4Y174 ; 26 Dec 2017 ;lsd ; 4.2 Years ;;;
; B-1400 ;Boeing 737-81B(WL); C4Y174 ; 22 Aug 2017 ;; 4.6 Years ;;;
; B-1401 ;Boeing 737-81B(WL); C4Y174 ; 12 Sep 2017 ;; 4.5 Years ;;;
; B-1402 ;Boeing 737-81B(WL); C4Y174 ; 20 Nov 2017 ;lsd ; 4.3 Years ;;;
; B-1403 ;Boeing 737-81B(WL); C4Y174 ; 19 Sep 2017 ;; 4.5 Years ;;;
; B-1405 ;Boeing 737-81B(WL); C4Y174 ; 16 Oct 2017 ;; 4.4 Years ;;;
; B-1406 ;Boeing 737-81B(WL); C4Y174 ; 24 Oct 2017 ;; 4.4 Years ;;;
; B-1407 ;Boeing 737-81B(WL); C4Y174 ; 28 Nov 2017 ;lsd ; 4.3 Years ;;;
; B-1408 ;Boeing 737-81B(WL); C4Y174 ; 18 Aug 2017 ;lsd ; 4.6 Years ;;;
; B-1409 ;Boeing 737-81B(WL); C4Y174 ; 7 Aug 2017 ;lsd ; 4.6 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-1410 ;Boeing 737-81B(WL); C4Y174 ; 12 Jul 2017 ;lsd ; 4.7 Years ;;;
; B-1411 ;Boeing 737-81B(WL); C4Y174 ; 25 Jul 2017 ;lsd ; 4.6 Years ;;;
; B-1412 ;Boeing 737-81B(WL); C4Y174 ; 18 Jul 2017 ;lsd ; 4.7 Years ;;;
; B-1413 ;Boeing 737-81B(WL); C4Y174 ; 27 Sep 2017 ;lsd ; 4.4 Years ;;;
; B-1520 ;Boeing 737-81B(WL); C8Y156 ; 22 Jul 2015 ;lsd, "Mona Lisa Tiles" sticker ; 6.6 Years ;;;
; B-1525 ;Boeing 737-81B(WL); C8Y156 ; 25 Aug 2015 ;lsd ; 6.5 Years ;;;
; B-1582 ;Boeing 737-81B(WL); C4Y174 ; 26 Apr 2017 ;lsd ; 5 Years ;;;
; B-1583 ;Boeing 737-81B(WL); C4Y174 ; 11 May 2017 ;; 4.8 Years ;;;
; B-1585 ;Boeing 737-81B(WL); C4Y174 ; 26 Apr 2017 ;lsd ; 5.1 Years ;;;
; B-1700 ;Boeing 737-86N(WL); C8Y156 ; 26 Feb 2015 ;lsd, Zhuhai City of Youth (青春珠海) cs ; 7.1 Years ;;;
; B-1701 ;Boeing 737-86N(WL); C8Y156 ; 25 Jul 2014 ;lsd ; 7.6 Years ;;;
; B-1717 ;Boeing 737-81B(WL); C4Y168 ; 4 Nov 2014 ;lsd ; 7.4 Years ;;;
; B-1718 ;Boeing 737-81B(WL); C4Y168 ; 15 Dec 2014 ;lsd ; 7.2 Years ;;;
; B-1736 ;Boeing 737-81B(WL); C8Y156 ; 26 Jan 2015 ;lsd ; 7.1 Years ;;;
; B-1737 ;Boeing 737-81B(WL); C8Y156 ; 18 Jan 2015 ;lsd ; 7.2 Years ;;;
; B-1747 ;Boeing 737-81B(WL); C8Y156 ; 26 Feb 2015 ;lsd ; 7.1 Years ;;;
; B-1748 ;Boeing 737-81B(WL); C8Y156 ; 25 Mar 2015 ;lsd ; 7 Years ;;;
; B-1776 ;Boeing 737-81B(WL); C8Y156 ; 15 May 2015 ;lsd ; 6.8 Years ;;;
; B-1780 ;Boeing 737-81B(WL); C8Y156 ; 27 May 2015 ;lsd ; 6.8 Years ;;;
; B-1781 ;Boeing 737-86N(WL); C8Y156 ; 29 May 2015 ;lsd, Energetic Zhuhai cs ; 6.8 Years ;;;
; B-1782 ;Boeing 737-81B(WL); C8Y156 ; 16 Jun 2015 ;lsd ; 6.7 Years ;;;
; B-1916 ;Boeing 737-81B(WL); C8Y156 ; 16 Jan 2014 ;lsd ; 8.1 Years ;;;
; B-1917 ;Boeing 737-81B(WL); C8Y156 ; 25 Feb 2014 ;lsd ; 8 Years ;;;
; B-1918 ;Boeing 737-81B(WL); C4Y168 ; 18 Mar 2014 ;lsd ; 8 Years ;;;
; B-1919 ;Boeing 737-81B(WL); C4Y168 ; 19 Feb 2014 ;lsd ; 8.1 Years ;;;
; B-1920 ;Boeing 737-86N(WL); C8Y156 ; 14 Jan 2014 ;lsd ; 8.2 Years ;;;
; B-1921 ;Boeing 737-86N(WL); C8Y156 ; 27 Jan 2014 ;lsd ; 8.1 Years ;;;
; B-1922 ;Boeing 737-86N(WL); C8Y156 ; 18 Feb 2014 ;lsd ; 8.1 Years ;;;
; B-1923 ;Boeing 737-86N(WL); C8Y156 ; 3 Mar 2014 ;lsd ; 8 Years ;;;
; B-1925 ;Boeing 737-86N(WL); C8Y156 ; 4 Jun 2014 ; Parked, lsd ; 7.8 Years ;;;
; B-1950 ;Boeing 737-81B(WL); C8Y156 ; 23 Apr 2014 ;lsd ; 7.9 Years ;;;
; B-1951 ;Boeing 737-81B(WL); C4Y168 ; 22 Apr 2014 ;lsd ; 7.9 Years ;;;
; B-1952 ;Boeing 737-81B(WL); C8Y156 ; 14 May 2014 ;lsd ; 7.8 Years ;;;
; B-1953 ;Boeing 737-81B(WL); C8Y156 ; 9 Jun 2014 ;lsd ; 7.8 Years ;;;
; B-1955 ;Boeing 737-81B(WL); C4Y168 ; 17 Jun 2014 ;lsd ; 7.7 Years ;;;
; B-1979 ;Boeing 737-86N(WL); C8Y156 ; 20 Aug 2014 ; Parked, lsd, Hometown Henan cs ; 7.5 Years ;;;
; B-1980 ;Boeing 737-86N(WL); C8Y156 ; 14 Jul 2014 ;lsd ; 7.7 Years ;;;
; B-206A ;Boeing 737-81B(WL); C4Y174 ; 31 Oct 2018 ;lsd ; 3.4 Years ;;;
; B-206C ;Boeing 737-81B(WL); C4Y174 ; 16 Nov 2018 ;lsd ; 3.3 Years ;;;
; B-2693 ;Boeing 737-81B; C4Y174 ; 22 Aug 2002 ;; 19.6 Years ;;;
; B-2694 ;Boeing 737-81B; C4Y174 ; 11 Sep 2002 ;; 19.6 Years ;;;
; B-2695 ;Boeing 737-81B; C4Y174 ; 8 Oct 2002 ;; 19.5 Years ;;;
; B-2696 ;Boeing 737-81B; C4Y165 ; 14 Nov 2002 ;; 19.4 Years ;;;
; B-2697 ;Boeing 737-81B; C4Y165 ; 9 Dec 2002 ;; 19.3 Years ;;;
