;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; YI-AQL ;Boeing 737-7BD(WL);; Sep 2017 ;;; 15 Years ;;
; YI-BAN ;Boeing 737-73V; Y149 ; 12 Oct 2017 ;;; 19.8 Years ;;
; YI-BAF ;Boeing 737-8EH(WL);; 5 Aug 2019 ;; Saba ; 14.1 Years ;;
; YI-BAS ;Boeing 737-8GJ(WL);; 2 Jul 2021 ;lsd ;; 9.4 Years ;;
; YI-BAT ;Boeing 737-9GPER(WL);; 24 Sep 2021 ;lsd ;; 14.7 Years ;;
; YI-BAH ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 17 Jun 2015 ;;; 17.4 Years ;;
