;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; ET-AJD ;ATR 42-320;; Jun 2000 ; 30 Jun 2000 ;ET-AJD Ethiopian Airlines ;lsf Ethiopian Airlines ;;
; SU-BML ;ATR 42-320;; Nov 1998 ; Jun 2002 ;PP-PTD TRIP Linhas Aéreas ;lsd ;;
; SU-BMU ;ATR 42-300;; Sep 1999 ; 25 Mar 2002 ;VT-ADB Air Deccan ;lsd ;;
