;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N200NE ;Boeing 737-210C;; 24 Feb 1988 ; 28 Dec 1988 ;F-GJDL Euralair ;lsf Jet East Inc ;;
; F-OKBB ;McDonnell Douglas DC-10-30;; 11 Nov 1993 ; 23 Sep 1994 ;F-OKBB Shabair ;;;
; OH-LHA ;McDonnell Douglas DC-10-30;; 4 Jun 1993 ; 19 Sep 1994 ;OH-LHA Finnair ;lsf Finnair ;;
; OH-LHD ;McDonnell Douglas DC-10-30;; 15 Jun 1993 ; 2 Jan 1994 ;OH-LHD Finnair ;;;
; N120NE ;McDonnell Douglas DC-9-15;; Jun 1989 ; 21 Sep 1989 ;HB-IFA Executive Air Transport ;;;
; N928ML ;McDonnell Douglas DC-9-31;; 1 May 1992 ; 3 Aug 1995 ;N928ML Spirit Airlines ;lsd ;;
; N931ML ;McDonnell Douglas DC-9-31;; 26 Sep 1991 ; Aug 1995 ;N931ML ValuJet Airlines ;lsf NSJ Corporation ;;
; N937ML ;McDonnell Douglas DC-9-31;; 1 Nov 1991 ; 19 Apr 1996 ;N937ML JetTrain ;lsf NSJ Corporation ;;
; N941ML ;McDonnell Douglas DC-9-32;; 28 Feb 1993 ; 8 Apr 1994 ;N941ML Spirit Airlines ;;;
; N943VJ ;McDonnell Douglas DC-9-31;; 11 Mar 1998 ;; Scrapped ;;;
; N945ML ;McDonnell Douglas DC-9-32; Y94 ; 30 Jan 1992 ; 18 Dec 1995 ;N945ML ValuJet Airlines ;lsf Chicago-Tokyo Bank ;;
; N945VJ ;McDonnell Douglas DC-9-31;; 19 Mar 1998 ;; Scrapped ;;;
; N947ML ;McDonnell Douglas DC-9-32;; 1 Jul 1994 ; 15 Aug 1995 ;N947ML Spirit Airlines ;lsd ;;
; N960VV ;McDonnell Douglas DC-9-31; Y113 ; 10 Apr 1997 ; 17 May 1998 ;N960VV AirTran Airways ;lsf AirTran Airways ;;
; N967VV ;McDonnell Douglas DC-9-32;; 31 May 1997 ; 15 Dec 1997 ;N967VV AirTran Airways ;lsf ValuJet Airlines ;;
; N977ML ;McDonnell Douglas DC-9-31; Y113 ; 4 Apr 1997 ;; Scrapped ;lsf Twin Jet Leasing Inc ;;
; N941NE ;McDonnell Douglas DC-9-41;; 2 Feb 2000 ; 20 Nov 2001 ;N941NE Justice Prisoner & Alien Transportation System (JPATS) ;lsf Air 41 LLC ;;
; N814ME ;McDonnell Douglas MD-81 (DC-9-81);; Jul 2000 ; Feb 2001 ;N814ME Midwest Express Airlines ;lsf Midwest Express Airlines ;;
