;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FNVT ;Boeing 737-248C(A);; 31 Mar 1995 ; 15 Nov 1997 ;C-FNVT First Air ;;;
; C-GNWD ;Boeing 737-275C;; 22 Jun 1994 ; Nov 1995 ;N331XV Polaris Aircraft Leasing (POLA) ;lsd ;;
; C-GNWI ;Boeing 737-210C(A);; 3 Aug 1989 ; 19 Jun 1998 ;C-GNWI First Air ;661 ;;
; C-GNWN ;Boeing 737-210C(A);; 3 Aug 1989 ; 19 Jun 1998 ;C-GNWN First Air ;662 ;;
; C-FIJR ;Lockheed L-188C(PF) Electra; Passenger/Cargo ; 9 Jun 1983 ; Dec 1990 ;C-FIJR Air Bridge ;;;
; C-FIJV ;Lockheed L-188A(PF) Electra; Passenger/Cargo ; 1979 ; Mar 1991 ;C-FIJV Air Bridge ;;;
; C-FNWY ;Lockheed L-188A Electra; Y86 ; 7 Jul 1981 ; 12 Jan 1991 ;C-FNWY Air Bridge ;;;
; C-GNWC ;Lockheed L-188C(PF) Electra; Passenger/Cargo ; 18 Mar 1987 ; 7 Dec 1988 ;N178RV Reeve Aleutian Airways ;lsf Reeve Aleutian Airways ;;
; C-GNWC ;Lockheed L-188C(F) Electra; Cargo ; May 1984 ; 2 Dec 1986 ;SE-IVT Falcon Air ;;;
; C-GNWD ;Lockheed L-188C(F) Electra; Cargo ; Jun 1983 ; 29 Aug 1986 ;SE-IVS Falcon Air ;;;
; N864U ;Lockheed L-188C(F) Electra; Cargo ; Jan 1987 ; Aug 1987 ;N864U TPI International Airways ;lsf Interstate Airlines ;;
; N125NK ;McDonnell Douglas DC-9-21;; Sep 1996 ; Dec 1996 ;N125NK Spirit Airlines ;lsf Spirit Airlines ;;
