;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N8245U ;Douglas DC-8-33(F); Cargo ; Jan 1987 ; Jun 1987 ;N8245U Liberia World Airlines (LWA) ;lsd ;;
; 9Q-CKI ;Douglas DC-8-55CF Jet Trader; Cargo ; 11 Aug 1984 ; Jun 1987 ;EL-AJO Liberia World Airlines (LWA) ;;;
