;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 2-CCEA ;Boeing 757-223(WL);; 25 Mar 2020 ; 13 Nov 2020 ;TF-LLW Icelandair ;;;
; TF-FII ;Boeing 757-208;; 2004 ; 10 Dec 2004 ;TF-FII Avianca ;lsf Icelandair ;;
; TF-FIN ;Boeing 757-208;; 14 Dec 2003 ; 5 Sep 2004 ;TF-FIN Icelandair ;;;
; TF-FIR ;Boeing 757-256;; Aug 2004 ; Jun 2005 ;TF-FIR Icelandair ;;;
; TF-FIS ;Boeing 757-256;; 26 Oct 2004 ; 7 May 2005 ;TF-FIS Icelandair ;;;
; TF-FIT ;Boeing 757-256;; 29 Oct 2007 ; Feb 2008 ;VP-BFG Yakutia Airlines ;;;
; TF-FIU ;Boeing 757-256;; 1 Nov 2004 ; May 2005 ;TF-FIU Icelandair ;;;
; TF-FIW ;Boeing 757-27B; Y231 ; Oct 2005 ; 11 Apr 2007 ;VP-BFI Yakutia Airlines ;lsd ;;
; TF-LLZ ;Boeing 757-225;; 15 May 2006 ; 19 Feb 2007 ;TF-LLZ Girjet ;lsf Icelandair ;;
; TF-FIA ;Boeing 767-3Y0ER;; 25 Dec 2004 ; 3 Jan 2006 ;TF-FIA Santa Barbara Airlines ;;;
; N8016 ;Douglas DC-8-33;; 22 Oct 1977 ; 20 Apr 1978 ;N8016 Intercontinental Airways ;lsf Charlotte Aircraft Corporation ;;
; TF-LLK ;Douglas DC-8-55CF Jet Trader;; 1 Oct 1971 ; 21 Sep 1973 ;PH-MBH Martinair Holland ;Leifur Eriksson, lsf Seaboard World Airlines ;;
; N797FT ;Douglas DC-8-63CF;; 11 May 1977 ; 15 Sep 1977 ;N797FT Flying Tiger Line ;lsf Cargolux Airlines International ;;
; N8639 ;Douglas DC-8-63CF;; 1 May 1973 ; 25 Jan 1974 ;N8639 Seaboard World Airlines ;lsf Seaboard World Airlines ;;
; N8641 ;Douglas DC-8-63CF;; 13 May 1976 ; 2 Nov 1977 ;F-GATO UTA ;lsf Loftleidir Icelandic ;;
; N8642 ;Douglas DC-8-63CF;; 1 Apr 1979 ; Oct 1979 ;N8642 Icelandair ;lsf Seaboard World Airlines ;;
; N868F ;Douglas DC-8-61CF;; 25 Apr 1973 ; 18 Sep 1973 ;N868F Seaboard World Airlines ;lsf Seaboard World Airlines ;;
; N8960T ;Douglas DC-8-61CF;; 6 May 1973 ; 22 Oct 1974 ;N8960T Seaboard World Airlines ;Thorfinnur Karlefni, lsf Seaboard World Airlines ;;
; N8962T ;Douglas DC-8-61CF;; 6 May 1974 ; 10 Apr 1975 ;N8962T Trans International Airlines ;Eirikur Randt, lsf Seaboard World Airlines ;;
; TF-FLA ;Douglas DC-8-63CF;; 1 Mar 1978 ; 15 Nov 1978 ; Written Off ;;;
; TF-FLB ;Douglas DC-8-63CF;; Aug 1975 ; May 1979 ;TF-FLB Icelandair ;Snorri Thorfinnsson ;;
; TF-FLC ;Douglas DC-8-63CF;; 28 Oct 1977 ; Jan 1979 ;TF-FLC Air India ;lsf Seaboard World Airlines ;;
; TF-FLF ;Douglas DC-8-63CF;; 1 Apr 1979 ; 21 Dec 1979 ;N866F Saudi Arabian Airlines ;lsf Seaboard World Airlines ;;
; N1035F ;McDonnell Douglas DC-10-30CF;; Nov 1979 ; 11 Mar 1980 ;N1035F Air Florida ;lsf Seaboard World Airlines ;;
