;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; ZK-JSY ;ATR 72-212;; 12 Sep 2002 ; Mar 2005 ;D-ACCC Flair Aviation ;lsd ;;
; ZK-JSZ ;ATR 72-212;; 2 Aug 2002 ; 16 Jul 2004 ;ZK-JSZ Mount Cook Airline ;;;
; ZK-JSE ;British Aerospace Jetstream 41 (4101); Y29 ; 4 Dec 2001 ; 10 Aug 2006 ;N146KM Northstar Aviation ;lsd ;;
; ZK-JSK ;British Aerospace Jetstream 41 (4101); Y29 ; 19 Dec 2001 ; 10 Aug 2006 ;N149KM Northstar Aviation ;lsd ;;
; ZK-JSM ;British Aerospace Jetstream 41 (4101); Y29 ; 31 Jan 2002 ; 10 Aug 2006 ;ZK-JSM Honk Aviation ;lsd ;;
; ZK-JSN ;British Aerospace Jetstream 41 (4101); Y29 ; 23 Apr 2002 ; 10 Aug 2006 ;N153KM Northstar Aviation ;lsd ;;
; ZK-JSO ;British Aerospace Jetstream 41 (4101); Y29 ; 11 Mar 2002 ; 21 Jan 2005 ;N156KM Northstar Aviation ;lsd ;;
; ZK-NES ;De Havilland Canada DHC-8-102 Dash 8;; 20 Sep 2002 ; 21 Aug 2003 ;P2-MCJ Airlines PNG ;;;
; ZK-NET ;De Havilland Canada DHC-8-102 Dash 8;; 24 Jan 2002 ; 28 Jul 2003 ;P2-MCI Airlines PNG ;;;
; ZK-NEU ;De Havilland Canada DHC-8-102 Dash 8;; 18 Feb 2002 ; 23 Dec 2002 ;V7-0210 Air Marshall Islands ;;;
; ZK-NEQ ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 16 Jul 2001 ; 29 Aug 2002 ;N788BC Bombardier Services Corporation ;lsd ;;
; ZK-NER ;De Havilland Canada DHC-8-311 Dash 8;; 16 Jul 2001 ; 31 Jan 2002 ;N782BC Bombardier Services Corporation ;lsd ;;
