;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; D-BADA ;Dornier Do-328JET-310; Ambulance ; 5 Mar 2005 ;; 17 Years ;;
; D-BADC ;Dornier Do-328JET-310;; 20 Feb 2004 ;; 20 Years ;;
