;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-APON ;Airbus A310-304;; 10 Dec 1993 ; 29 Jul 1996 ;EC-396 Oasis International Airlines ;lsd ;;
; 9N-ACA ;Boeing 757-2F8; C16Y174 ; 9 Sep 1987 ; Jan 2007 ;9N-ACA Nepal Airlines ;Karnali ;;
; 9N-ACB ;Boeing 757-2F8M; C16Y174/Cargo ; 15 Sep 1988 ; Jan 2007 ;9N-ACB Nepal Airlines ;Gandaki ;;
; B-2841 ;Boeing 757-2Z0;; 7 Jun 1998 ; 1999 ;B-2841 China Southwest Airlines ;lsf China Southwest Airlines ;;
; B-2844 ;Boeing 757-2Z0;; 11 Nov 1998 ; 3 Apr 2000 ;B-2844 Angel Air ;lsf China Southwest Airlines ;;
; B-2845 ;Boeing 757-2Z0;; 24 May 1998 ; 15 Jul 1998 ;B-2845 China Southwest Airlines ;lsf China Southwest Airlines ;;
; B-2855 ;Boeing 757-2Z0;; 22 May 1999 ; Feb 2000 ;B-2855 China Southwest Airlines ;lsf China Southwest Airlines ;;
; B-2856 ;Boeing 757-2Z0;; 27 Mar 1999 ; Aug 2001 ;B-2856 China Southwest Airlines ;lsf China Southwest Airlines ;;
; EZ-A012 ;Boeing 757-22K;; Sep 1997 ; 24 Dec 1997 ;EZ-A012 Turkmenistan Airlines ;lsf Turkmenistan Airlines ;;
; N651LF ;Boeing 757-28A;; 12 Jan 1999 ; 15 Mar 1999 ;G-FCLI Flying Colours ;lsf Transaero Airlines ;;
; OE-LAU ;Boeing 767-3Z9ER;; 1 Dec 2000 ; 3 Jun 2001 ;OE-LAU Lauda Air ;lsf Lauda Air ;;
