;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N901BN ;Airbus A320-231; Y148 ; 13 Jul 1989 ; Nov 1989 ;N620AW America West Airlines ;901, lsd ;;
; N902BN ;Airbus A320-231; Y148 ; 6 Sep 1989 ; Nov 1989 ;N621AW America West Airlines ;902, lsd ;;
; N903BN ;Airbus A320-231; Y148 ; 1 Sep 1989 ; Nov 1989 ;N622AW America West Airlines ;903, lsd ;;
; N904BN ;Airbus A320-231; Y148 ; 25 Sep 1989 ; Nov 1989 ;N624AW America West Airlines ;904, lsd ;;
; N905BN ;Airbus A320-231; Y148 ; 21 Sep 1989 ; Nov 1989 ;N625AW America West Airlines ;905, lsd ;;
; N906BN ;Airbus A320-231; Y148 ; 29 Sep 1989 ; 9 Nov 1990 ;N626AW America West Airlines ;906, lsd ;;
; EI-BWI ;BAC 1-11-201AC One-Eleven;; 20 Jul 1988 ; 6 Nov 1989 ;G-ASJC British Air Ferries ;lsd ;;
; EI-BWJ ;BAC 1-11-201AC One-Eleven;; 30 Aug 1988 ; 6 Nov 1989 ; Scrapped ;lsd ;;
; EI-BWK ;BAC 1-11-201AC One-Eleven;; 15 Jul 1988 ; 6 Nov 1989 ;G-DBAF British Air Ferries ;lsd ;;
; EI-BWL ;BAC 1-11-201AC One-Eleven;; 20 Jul 1988 ; 6 Nov 1989 ;G-OCNW British Air Ferries ;lsd ;;
; EI-BWM ;BAC 1-11-201AC One-Eleven;; 19 Jul 1988 ; 6 Nov 1989 ;9Q-CSJ Shabair ;lsd ;;
; EI-BWN ;BAC 1-11-203AE One-Eleven;; 13 Jul 1988 ; 6 Nov 1989 ; Scrapped ;lsd ;;
; EI-BWO ;BAC 1-11-203AE One-Eleven;; 1 Sep 1988 ; 6 Nov 1989 ;5N-BAA ADC Airlines ;lsd ;;
; EI-BWP ;BAC 1-11-203AE One-Eleven;; 29 Aug 1988 ; 6 Nov 1989 ;5N-AYY ADC Airlines ;lsd ;;
; EI-BWS ;BAC 1-11-201AC One-Eleven;; 19 Jul 1988 ; 6 Nov 1989 ;XA-RTN SARO - Servicios Aéreos Rutas Oriente ;lsd ;;
; N1135J ;BAC 1-11-203AE One-Eleven;; 1 Mar 1988 ; 6 Nov 1989 ; Scrapped ;135 ;;
; N1136J ;BAC 1-11-203AE One-Eleven;; 1 Mar 1988 ; 6 Nov 1989 ; Scrapped ;136 ;;
; N1543 ;BAC 1-11-203AE One-Eleven;; 1 Mar 1988 ; 6 Nov 1989 ;5N-FSY Fassey Aviation ;;;
; N1544 ;BAC 1-11-203AE One-Eleven;; 1 Mar 1988 ; 6 Nov 1989 ; Scrapped ;544 ;;
; N1545 ;BAC 1-11-203AE One-Eleven;; 1 Mar 1988 ; 6 Nov 1989 ; Scrapped ;545 ;;
; N1548 ;BAC 1-11-203AE One-Eleven;; 1 Mar 1988 ; 6 Nov 1989 ; Scrapped ;548 ;;
; EI-BWQ ;BAC 1-11-401AK One-Eleven;; 21 Jul 1988 ; 6 Nov 1989 ;9Q-CUG Shabair ;lsd ;;
; EI-BWR ;BAC 1-11-401AK One-Eleven;; 22 Jul 1988 ; 6 Nov 1989 ;N682RW Detroit Red Wings ;lsd ;;
; EI-BWT ;BAC 1-11-414EG One-Eleven;; 22 Jul 1988 ; 6 Nov 1989 ;5N-BAB ADC Airlines ;lsd ;;
; N455BN ;Boeing 727-227(A);; 1 Mar 1984 ; 28 Mar 1990 ;N479FE FedEx Express ;455 ;;
; N457BN ;Boeing 727-227(A); Y160 ; 1 Mar 1984 ; 28 Mar 1990 ;N481FE FedEx Express ;457 ;;
; N458BN ;Boeing 727-227(A); Y160 ; 1 Mar 1984 ; 28 Mar 1990 ;N482FE FedEx Express ;458 ;;
; N459BN ;Boeing 727-227(A);; 1 Mar 1984 ; 9 May 1990 ;N483FE FedEx Express ;459 ;;
; N461BN ;Boeing 727-227(A);; 1 Mar 1984 ; 5 Jun 1990 ;N485FE FedEx Express ;461 ;;
; N462BN ;Boeing 727-227(A);; 1 Mar 1984 ; 27 Jun 1990 ;N486FE FedEx Express ;462 ;;
; N463BN ;Boeing 727-227(A);; 1 Mar 1984 ; 31 Jul 1990 ;N487FE FedEx Express ;463 ;;
; N464BN ;Boeing 727-227(A);; 1 Mar 1984 ; 14 Aug 1990 ;N488FE FedEx Express ;464 ;;
; N465BN ;Boeing 727-227(A); Y160 ; 1 Mar 1984 ; 28 Mar 1990 ;N489FE FedEx Express ;465 ;;
; N466BN ;Boeing 727-227(A);; 1 Mar 1984 ; 28 Mar 1990 ;N490FE FedEx Express ;466 ;;
; N467BN ;Boeing 727-227(A);; 1 Mar 1984 ; 23 Aug 1990 ;N491FE FedEx Express ;467 ;;
; N468BN ;Boeing 727-227(A);; 1 Mar 1984 ; 10 Sep 1990 ;N492FE FedEx Express ;468 ;;
; N469BN ;Boeing 727-227(A);; 1 Mar 1984 ; 4 Oct 1990 ;N493FE FedEx Express ;469 ;;
; N470BN ;Boeing 727-227(A);; 1 Mar 1984 ; 4 Oct 1990 ;N494FE FedEx Express ;470 ;;
