;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N453AC ;Boeing 737-219;; Sep 1992 ; Jan 1993 ;N453AC Transtar Airlines ;;;
; N462AC ;Boeing 737-293; F56 ; 1 Oct 1991 ;; Partially Preserved ;lsf American Airlines ;;
; N464AC ;Boeing 737-293;; 1 Oct 1991 ; 16 Sep 1993 ;N464AC Polaris Aircraft Leasing (POLA) ;lsd ;;
; N465AC ;Boeing 737-293; F56 ; 31 Jul 1991 ;; Scrapped ;lsf American Airlines ;;
; N467GB ;Boeing 737-293;; 1 Oct 1991 ; Jan 1993 ;N467GB Transtar Airlines ;lsd ;;
; N470TA ;Boeing 737-247;; 13 Jan 1993 ; 6 Sep 1994 ;RA-73003 Sakhalin Airlines ;lsf Whirlpool Financial Corporation ;;
; N102UA ;McDonnell Douglas DC-10-10;; 15 May 1993 ; 6 Oct 1994 ;N573SC Sun Country Airlines ;;;
