;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-1007 ;Airbus A319-115(WL); C8Y120 ; 28 Dec 2017 ; Parked ; 4.2 Years ;;
; B-1008 ;Airbus A319-115(WL); C8Y120 ; 12 Feb 2018 ;; 4.1 Years ;;
; B-1010 ;Airbus A319-115(WL); C8Y120 ; 23 Apr 2019 ;; 2.9 Years ;;
; B-300W ;Airbus A319-115(WL); C8Y120 ; 30 Jul 2018 ;; 3.7 Years ;;
; B-304M ;Airbus A319-115(WL); C8Y120 ; 5 Nov 2018 ;; 3.3 Years ;;
; B-306S ;Airbus A319-115(WL); C8Y120 ; 31 Dec 2018 ;"Lhoka, Cradle of Tibet" sticker ; 3.2 Years ;;
; B-309V ;Airbus A319-115(WL); C8Y120 ; 29 Aug 2019 ;; 2.6 Years ;;
; B-30ER ;Airbus A319-115(WL); C8Y120 ; 29 May 2020 ;; 1.8 Years ;;
; B-320F ;Airbus A319-115(WL); C8Y120 ; 3 Dec 2020 ;; 1.3 Years ;;
; B-320G ;Airbus A319-115(WL); C8Y120 ; 3 Nov 2020 ;; 1.3 Years ;;
; B-322D ;Airbus A319-115(WL); C8Y120 ; 26 Mar 2021 ;; 1 Years ;;
; B-323J ;Airbus A319-115(WL); C8Y120 ; 15 Jul 2021 ;; 0.7 Years ;;
; B-6425 ;Airbus A319-115(WL); C8Y120 ; 23 Nov 2012 ;; 9.3 Years ;;
; B-6426 ;Airbus A319-115(WL); C8Y120 ; 17 Aug 2012 ;; 9.6 Years ;;
; B-6436 ;Airbus A319-115(WL); C8Y120 ; 1 Jul 2011 ;; 10.7 Years ;;
; B-6437 ;Airbus A319-115(WL); C8Y120 ; 4 Aug 2011 ;; 10.6 Years ;;
; B-6438 ;Airbus A319-115(WL); C8Y120 ; 20 Oct 2011 ;; 10.4 Years ;;
; B-6440 ;Airbus A319-115(WL); C8Y120 ; 11 Apr 2013 ;; 8.9 Years ;;
; B-6441 ;Airbus A319-115(WL); C8Y120 ; 21 May 2013 ;; 8.8 Years ;;
; B-6443 ;Airbus A319-115(WL); C8Y120 ; 26 Jun 2013 ;; 8.7 Years ;;
; B-6451 ;Airbus A319-115(WL); C8Y120 ; 11 Apr 2014 ;; 8 Years ;;
; B-6467 ;Airbus A319-115(WL); C8Y120 ; 17 Dec 2014 ;; 7.2 Years ;;
; B-6473 ;Airbus A319-115(WL); C8Y120 ; 10 Mar 2015 ;; 7 Years ;;
; B-6475 ;Airbus A319-115(WL); C8Y120 ; 30 Mar 2015 ;; 6.9 Years ;;
; B-6480 ;Airbus A319-115(WL); C8Y120 ; 7 May 2015 ;; 6.9 Years ;;
; B-6481 ;Airbus A319-115(WL); C8Y120 ; 30 Sep 2015 ;; 6.6 Years ;;
; B-8691 ;Airbus A319-115(WL); C8Y120 ; 1 Aug 2017 ;; 4.6 Years ;;
; B-8692 ;Airbus A319-115(WL); C8Y120 ; 31 Oct 2017 ;; 4.4 Years ;;
; B-8417 ;Airbus A320-214(WL); C8Y150 ; 28 Jul 2016 ;; 5.6 Years ;;
; B-8418 ;Airbus A320-214(WL); C8Y150 ; 27 Jun 2016 ;; 5.7 Years ;;
; B-8419 ;Airbus A320-214(WL); C8Y150 ; 24 Mar 2016 ;; 6 Years ;;
; B-8841 ;Airbus A320-214(WL); C8Y150 ; 28 Nov 2016 ;; 5.3 Years ;;
; B-8842 ;Airbus A320-214(WL); C8Y150 ; 29 Dec 2016 ;; 5.2 Years ;;
; B-8843 ;Airbus A320-214(WL); C8Y150 ; 20 Apr 2017 ;; 4.9 Years ;;
; B-1046 ;Airbus A330-243; C12W32Y235 ; 25 Apr 2018 ;; 4 Years ;;
; B-1047 ;Airbus A330-243; C12W32Y235 ; 8 Mar 2018 ;; 4.1 Years ;;
; B-8420 ;Airbus A330-243; C12W32Y235 ; 29 Jun 2016 ;; 5.8 Years ;;
; B-8950 ;Airbus A330-243; C12W32Y235 ; 17 Feb 2017 ;; 5.1 Years ;;
; B-8951 ;Airbus A330-243; C12W32Y235 ; 28 Apr 2017 ;; 4.9 Years ;;
