;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N340LA ;Airbus A320-232; Y162 ; 18 Nov 1997 ; 12 May 2003 ;SX-BVA Hellas Jet ;lsd ;;
; N481GX ;Airbus A320-212;; 3 Dec 1990 ; 3 Mar 1995 ;F-GLGM Air Charter ;lsd ;;
; N482GX ;Airbus A320-212;; 17 Oct 1991 ; 1 Feb 1995 ;F-GLGN Air Charter ;lsd ;;
; N483GX ;Airbus A320-212;; 30 May 1991 ; 13 Apr 1995 ;G-BWCP Excalibur Airways ;lsd ;;
; N484GX ;Airbus A320-212;; Feb 1995 ; 7 May 1995 ;N484GX Onur Air ;lsd ;;
; N485GX ;Airbus A320-212;; 9 Sep 1992 ; 7 Apr 1995 ;N485GX Onur Air ;lsd ;;
; N486GX ;Airbus A320-211;; 15 Jun 1993 ; 3 Feb 1994 ;PH-GCX GATX Leasing ;lsd ;;
; N931LF ;Airbus A320-232; Y162 ; Jun 1994 ; 18 Jan 1996 ;N640AW America West Airlines ;lsd ;;
; N941LF ;Airbus A320-233; Y162 ; 28 Feb 1994 ; 27 Nov 2003 ;N941LF AirTran Airways ;lsd ;;
; N951LF ;Airbus A320-233; Y162 ; 1 Mar 1994 ; 7 Jun 2002 ;N951LF Ryan International Airlines ;lsf TACA International Airlines ;;
; N961LF ;Airbus A320-232;; 17 Nov 1994 ; 31 Jan 1996 ;N961LF America West Airlines ;lsd ;;
; N981LR ;Airbus A320-233;; 7 Dec 1995 ; 30 Jun 2005 ;N981LR TACA International Airlines ;lsd ;;
; N991LR ;Airbus A320-233;; 4 Dec 1995 ; 7 Nov 2005 ;F-HBAD Aigle Azur ;lsd ;;
; TI-1055C ;BAC 1-11-409AY One-Eleven;; 5 Nov 1969 ; Jan 1974 ;G-AXBB Gulf Aviation ;;;
; TI-1056C ;BAC 1-11-409AY One-Eleven;; 14 Apr 1967 ; 11 Apr 1973 ;YS-01C TACA International Airlines ;El Tico ;;
; TI-LRI ;BAC 1-11-531FS One-Eleven;; Jan 1974 ; 15 Nov 1981 ;TI-LRI TACA International Airlines ;Poas ;;
; TI-LRJ ;BAC 1-11-531FS One-Eleven;; Nov 1977 ; Nov 1981 ;G-BJMV Dan-Air London ;Chirripó ;;
; TI-LRK ;BAC 1-11-515FB One-Eleven;; 17 Oct 1973 ; 26 Mar 1982 ;G-BJYL Dan-Air London ;Arenal ;;
; TI-LRL ;BAC 1-11-531FS One-Eleven;; 1 Nov 1975 ; 1 Nov 1979 ;VR-CAB Cayman Airways ;Arenal ;;
; N232TA ;Boeing 737-296(A);; Dec 1996 ; 22 Jan 1997 ;N232TA TACA International Airlines ;lsf TACA International Airlines ;;
; N236TA ;Boeing 737-244;; 11 Jul 1992 ; 6 Nov 1992 ;N236TA TACA International Airlines ;lsf TACA International Airlines ;;
; N238TA ;Boeing 737-242(A);; Sep 1993 ; Jan 2003 ;N238TA Aserca Airlines ;lsf TACA International Airlines ;;
; N239TA ;Boeing 737-25A(A);; 3 Jul 1995 ; Jan 1996 ;N239TA TACA International Airlines ;;;
; N251LF ;Boeing 737-2L9(A);; 22 Jul 1993 ; 23 Sep 1999 ;N251LF Trans American Airlines - Trans Am ;;;
; N261LR ;Boeing 737-230(A);; 21 Dec 1995 ; 12 Oct 1999 ;N261LR Trans American Airlines - Trans Am ;;;
; N271LR ;Boeing 737-230(A); Y125 ; Jan 1996 ; Sep 1999 ;N271LR Trans American Airlines - Trans Am ;lsd ;;
; N281LF ;Boeing 737-2L9(A); Y125 ; 31 Oct 1993 ; Oct 2003 ;ZS-PIV Nationwide Airlines ;lsf TACA International Airlines ;;
; N580JC ;Douglas DC-8-21(F); Cargo ; Aug 1981 ;; Scrapped ;lsf General Air Services Inc ;;
; EC-BMV ;Douglas DC-8-55CF Jet Trader; Cargo ; 2 Aug 1982 ; Dec 1984 ;EC-BMV Iberia ;lsf Iberia ;;
; N29549 ;Douglas DC-8-55CF Jet Trader; Cargo ; 1 Apr 1982 ; 21 Aug 1991 ;N29549 Palau International Traders Inc. ;lsf Eskdale Inc ;;
; N29922 ;Douglas DC-8-55CF Jet Trader; Cargo ; 1 Nov 1982 ; 7 Aug 1983 ;HC-BKN AECA - Aeroservicios Ecuatorianos ;lsf Charlotte Aerospace Company Inc ;;
; N810BN ;Douglas DC-8-62(F); Cargo ; 15 Aug 1986 ; 28 Aug 1987 ;N810BN Arrow Air ;lsf Jet 24 International Airways ;;
; TI-LRM ;Lockheed L-188C(F) Electra; Cargo ; Apr 1976 ; Aug 1981 ;N359AC FBA Corporation ;Camaquire ;;
; TI-LRN ;Lockheed L-188C(F) Electra; Cargo ; Dec 1976 ; 6 Jul 1977 ;N172PS International Air Leases (IAL) ;Cocori ;;
; TI-LRO ;Lockheed L-188C(F) Electra; Cargo ; 5 Jul 1977 ; 21 Jul 1981 ;N5540 Trans Union Leasing Corporation ;;;
