;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FDJC ;Boeing 747-1D1;; 1992 ; 8 Mar 1993 ;C-FDJC Saudi Arabian Airlines ;411 ;;
; C-FFUN ;Boeing 747-1D1;; 17 May 1990 ; Oct 1993 ;N875UM FSBU First Security Bank of Utah ;412 ;;
; C-FTOB ;Boeing 747-133;; 15 Dec 1992 ; 22 May 1993 ;TF-ABR Air Atlanta Icelandic ;lsd ;;
; C-GNXH ;Boeing 747-129(SCD);; 7 Mar 1993 ; Jan 1994 ;N822AL FSBU First Security Bank of Utah ;;;
; F-BPVD ;Boeing 747-128; CY477 ; 10 Jun 1992 ; 16 Nov 1992 ;F-BPVD Corsair ;lsf Air France ;;
; C-FNXA ;Boeing 747-230B;; 20 Jun 1992 ; Nov 1993 ;N487GX GATX Leasing ;lsd ;;
; C-FNXP ;Boeing 747-212B;; 22 Apr 1993 ; 20 May 1993 ;N514DC Potomac Capital Investment Corporation ;lsd ;;
; N303TW ;Boeing 747-257B;; 12 Jul 1990 ; Jul 1992 ;TF-ABK Saudi Arabian Airlines ;421, lsf De Nationale Investeringsbank NV ;;
; N304TW ;Boeing 747-257B;; 15 May 1991 ; May 1993 ;TF-ABL Air Atlanta Icelandic ;;;
; C-FNXN ;Boeing 757-225;; 20 May 1992 ; 2 Jul 1993 ;N7079S Aeronautics Leasing ;lsd ;;
; C-FNXY ;Boeing 757-236;; 29 Sep 1992 ; 4 May 1993 ;G-BUDZ Ambassador Airways ;lsf Ambassador Airways ;;
; C-GANX ;Boeing 757-236;; 21 Dec 1992 ; 2 May 1993 ;N501MH Aeronautics Leasing ;lsd ;;
; C-GNXB ;Boeing 757-236;; 6 Oct 1992 ; 2 Apr 1993 ;C-GTSJ Air Transat ;lsd ;;
; C-GNXC ;Boeing 757-28A;; 29 Oct 1990 ; 2 Apr 1993 ;C-GTSV Air Transat ;521, lsd ;;
; C-GNXI ;Boeing 757-28A;; 29 Oct 1990 ; 1 Apr 1993 ;C-GTSK Air Transat ;522, lsd ;;
; C-GNXU ;Boeing 757-28A;; 24 Oct 1991 ; 2 Apr 1993 ;C-GTSN Air Transat ;523, lsd ;;
; G-BPEA ;Boeing 757-236;; 2 Dec 1992 ; 29 Mar 1993 ;G-BPEA Caledonian Airways ;lsf Caledonian Airways ;;
; G-BPEB ;Boeing 757-236;; 15 Dec 1991 ; 16 Apr 1992 ;G-BPEB Caledonian Airways ;lsf Caledonian Airways ;;
; G-BPEC ;Boeing 757-236;; 13 Jan 1993 ; 28 Feb 1993 ;G-BPEC Caledonian Airways ;lsf Caledonian Airways ;;
; C-GMXP ;Douglas DC-8-55CF Jet Trader;; 15 May 1986 ; 10 Nov 1986 ;CX-BLN Aero Uruguay ;lsd ;;
; C-GMXB ;Douglas DC-8-61; Y252 ; 10 Dec 1984 ; Oct 1992 ;N923BV Aviation Leasing Group (ALG) ;801 ;;
; C-GMXD ;Douglas DC-8-61; Y249 ; 11 Dec 1985 ; 9 Aug 1991 ;5N-HAS Armenian Airlines ;812, lsf Aviation Leasing Partners ;;
; C-GMXL ;Douglas DC-8-61; Y252 ; 30 Oct 1987 ; 16 Nov 1994 ;N915BV Buffalo Airways ;813, lsf Airborne Express ;;
; C-GMXQ ;Douglas DC-8-61; Y252 ; 26 Sep 1986 ; 11 Jul 1991 ; Written Off ;802 ;;
; C-GMXR ;Douglas DC-8-62; Y189 ; 1 Jul 1985 ; 24 Oct 1991 ;CX-BQN PLUNA ;803, lsd ;;
; C-GMXY ;Douglas DC-8-62; Y189 ; Jun 1989 ; Dec 1992 ;N924BV Buffalo Airways ;822 ;;
; C-GQBA ;Douglas DC-8-63; Y252 ; 27 Sep 1986 ; 6 Jan 1992 ;N820AX Airborne Express ;806 ;;
; C-GQBF ;Douglas DC-8-63; Y252 ; 29 Sep 1986 ; 6 Jan 1992 ;N821AX Airborne Express ;807 ;;
; N22UA ;Douglas DC-8-61;; 1 Dec 1987 ; 16 Jun 1993 ;N816CK Kalitta American International Airways ;lsd ;;
; N23UA ;Douglas DC-8-61;; 1 Dec 1987 ; 14 Dec 1988 ;N23UA Trans International Airlines ;lsd ;;
; C-FICQ ;Fokker F100;; 27 May 1992 ; 27 Jun 1992 ;G-UKFE Air UK ;lsd ;;
