;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-206Y ;Boeing 737-8 MAX; C8Y160 ; 18 Oct 2018 ; Parked KMG, lsd ; 3.4 Years ;;
; B-206Z ;Boeing 737-8 MAX; C8Y160 ; 27 Dec 2018 ; Parked KMG, lsd ; 3.2 Years ;;
; B- ;Boeing 737-8 MAX; C8Y160 ; On Order ;; 2.6 Years ;;
; B- ;Boeing 737-8 MAX; C8Y160 ; On Order ;; 0.8 Years ;;
; B- ;Boeing 737-8 MAX;; On Order ;;;;
; B-1106 ;Boeing 737-7LY(WL); Y144 ; 29 Jun 2018 ;lsd, He Shun cs ; 3.7 Years ;;
; B-1229 ;Boeing 737-7LY(WL); Y144 ; 19 Mar 2018 ;; 4.1 Years ;;
; B-1329 ;Boeing 737-7LY(WL); Y144 ; 30 Oct 2017 ;lsd ; 4.4 Years ;;
; B-1459 ;Boeing 737-7LY(WL); Y144 ; 21 Jun 2017 ;lsd ; 4.7 Years ;;
; B-1460 ;Boeing 737-7LY(WL); Y144 ; 21 Jul 2017 ;lsd ; 4.6 Years ;;
; B-1461 ;Boeing 737-7LY(WL); Y144 ; 15 Sep 2017 ;lsd, Tengchong cs ; 4.5 Years ;;
; B-7870 ;Boeing 737-7LY(WL); Y144 ; 16 Jun 2016 ;lsd ; 5.7 Years ;;
; B-7871 ;Boeing 737-7LY(WL); Y144 ; 28 Jun 2016 ;lsd ; 5.7 Years ;;
; B-7872 ;Boeing 737-7LY(WL); Y144 ; 8 Sep 2016 ;lsd ; 5.5 Years ;;
; B-1107 ;Boeing 737-8LY(WL); C8Y160 ; 13 Aug 2018 ;lsd ; 3.6 Years ;;
; B-1108 ;Boeing 737-8LY(WL); C8Y160 ; 26 Jul 2018 ;lsd ; 3.6 Years ;;
; B-1315 ;Boeing 737-84P(WL); C8Y156 ; 15 Jul 2019 ;lsd ; 4.5 Years ;;
; B-1330 ;Boeing 737-8LY(WL); C8Y160 ; 19 Dec 2017 ;lsd ; 4.3 Years ;;
; B-1331 ;Boeing 737-8LY(WL); C8Y160 ; 29 Nov 2017 ;lsd ; 4.3 Years ;;
; B-1507 ;Boeing 737-8LY(WL); C8Y168 ; 15 May 2015 ;lsd, Dian Lake cs ; 6.8 Years ;;
; B-1545 ;Boeing 737-84P(WL); C8Y156 ; 25 Nov 2019 ;lsd ; 5.3 Years ;;
; B-1547 ;Boeing 737-84P(WL); C8Y156 ; 9 Dec 2019 ;lsd ; 5.3 Years ;;
; B-1926 ;Boeing 737-87L(WL); C8Y168 ; 16 Jan 2014 ;; 8.2 Years ;;
; B-1991 ;Boeing 737-87L(WL); C8Y168 ; 19 Sep 2014 ;Honghe Nativeland cs ; 7.5 Years ;;
; B-207A ;Boeing 737-8LY(WL); C8Y160 ; 27 Sep 2018 ;lsd ; 3.5 Years ;;
; B-5702 ;Boeing 737-87L(WL); C8Y168 ; 20 Dec 2012 ;; 9.3 Years ;;
; B-6491 ;Boeing 737-8LY(WL); C8Y168 ; 12 Nov 2015 ;lsd ; 6.3 Years ;;
; B-6492 ;Boeing 737-8LY(WL); C8Y168 ; 23 Oct 2015 ;lsd ; 6.4 Years ;;
; B-6493 ;Boeing 737-8LY(WL); Cargo (Covid-19) ; 18 Sep 2015 ;lsd ; 6.5 Years ;;
; B-6495 ;Boeing 737-8LY(WL); C8Y168 ; 5 Nov 2015 ;lsd ; 6.4 Years ;;
; B-7089 ;Boeing 737-8LY(WL); C8Y168 ; 7 Nov 2016 ;lsd ; 5.4 Years ;;
; B-7873 ;Boeing 737-8LY(WL); C8Y168 ; 20 Jun 2016 ;lsd ; 5.7 Years ;;
; B-7887 ;Boeing 737-8XY(WL); C8Y156 ; 3 Jan 2020 ;lsd ; 5.3 Years ;;
