;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; YV2794 ;Boeing 737-232(A); C12Y96 ; Jan 2012 ;; 37.9 Years ;;
; YV2823 ;Boeing 737-232(A); C12Y96 ; Jul 2012 ;; 37.9 Years ;;
; YV2937 ;Boeing 737-2Y5(A); C12Y96 ; Nov 2013 ; Parked BLA ; 34.6 Years ;;
; YV3151 ;Boeing 737-2T5(A); Y120 ; Sep 2015 ; Parked BLA ; 39 Years ;;
; YV2928 ;Boeing 737-401; C12Y132 ; 11 Jul 2013 ; Parked PZO ; 33.9 Years ;;
; YV3011 ;Boeing 737-401; C12Y132 ; 9 Apr 2014 ;; 32.8 Years ;;
; YV3158 ;Boeing 737-401; C12Y138 ; 22 Sep 2015 ;; 33.1 Years ;;
; YV3243 ;Boeing 737-4B7; C12Y132 ; 30 May 2016 ; Parked BLA ; 31.7 Years ;;
; YV3317 ;Boeing 737-48E; C12Y132 ; 7 Dec 2016 ; Parked BLA ; 24.6 Years ;;
