;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FTDA ;Airbus A320-212; Y180 ; 1 May 2002 ; 1 Nov 2002 ;C-FTDA Skyservice Airlines ;lsf Skyservice Airlines ;;
; C-GTDB ;Airbus A320-212;; 1 May 2002 ; 31 Oct 2002 ;C-GTDB Skyservice Airlines ;lsf Skyservice Airlines ;;
; G-BYTH ;Airbus A320-231;; 25 Apr 2006 ; 21 Nov 2007 ;G-BYTH Thomas Cook Airlines ;;;
; G-COEZ ;Airbus A320-231;; 1 May 2002 ; 18 Jul 2003 ;N971GT Aviation Capital Group (ACG) ;;;
; G-CRPH ;Airbus A320-231;; 1 May 2002 ; 21 Nov 2007 ;G-CRPH Thomas Cook Airlines ;;;
; G-DHJZ ;Airbus A320-214; Y180 ; 3 May 2007 ; 21 Nov 2007 ;G-DHJZ Thomas Cook Airlines ;lsd ;;
; G-DHRG ;Airbus A320-214; Y180 ; 10 Apr 2007 ; 31 Oct 2007 ;C-GHRG Skyservice Airlines ;lsd ;;
; G-DJAR ;Airbus A320-231;; 1 May 2002 ; 3 Jul 2004 ;4R-ABF SriLankan Airlines ;;;
; G-ERAA ;Airbus A320-232; Y180 ; 1 May 2007 ; 1 Nov 2007 ;C-FRAA Skyservice Airlines ;lsf Skyservice Airlines ;;
; G-FHAJ ;Airbus A320-231;; 31 Oct 2005 ; 11 Apr 2006 ;EI-DOD MyAir ;;;
; G-FTDF ;Airbus A320-231;; 4 Apr 2007 ; 21 Nov 2007 ;G-FTDF Thomas Cook Airlines ;lsd ;;
; G-GTDK ;Airbus A320-231;; 29 Mar 2005 ; 14 Jun 2006 ;EI-DRG MyAir ;lsd ;;
; G-GTDL ;Airbus A320-231;; 8 May 2006 ; 21 Nov 2007 ;C-GTDL Skyservice Airlines ;lsf Skyservice Airlines ;;
; G-JDFW ;Airbus A320-212;; 18 Dec 2002 ; 30 Jun 2003 ;TS-INF Nouvelair Tunisie ;lsd ;;
; G-JOEM ;Airbus A320-231;; 31 Oct 2005 ; 30 Apr 2007 ;PK-YVD Batavia Air ;;;
; G-KKAZ ;Airbus A320-214; Y177 ; 18 Apr 2007 ; 5 Nov 2007 ;C-FZAZ Skyservice Airlines ;lsd ;;
; G-OMYA ;Airbus A320-214; Y180 ; 5 Mar 2007 ; 21 Nov 2007 ;G-OMYA Thomas Cook Airlines ;lsd ;;
; G-RDVE ;Airbus A320-231;; 1 May 2002 ; 12 Dec 2003 ;I-LINH Wind Jet ;lsd ;;
; G-SSAS ;Airbus A320-231;; Dec 2004 ; 19 Apr 2006 ;UR-DAB DonbassAero Airline ;;;
; G-SUEE ;Airbus A320-231;; 1 May 2002 ; 13 Jun 2003 ;I-LINB Wind Jet ;lsd ;;
; G-SUEW ;Airbus A320-214; Y177 ; 12 Apr 2007 ; 21 Nov 2007 ;G-SUEW Thomas Cook Airlines ;lsd ;;
; G-TICL ;Airbus A320-231;; 1 May 2002 ; 30 Mar 2004 ;4R-ABE SriLankan Airlines ;;;
; G-TMDP ;Airbus A320-231;; 1 May 2002 ; 22 Apr 2003 ;N168BN Boullioun Aviation Services ;lsd ;;
; G-VCED ;Airbus A320-231;; 1 May 2002 ; 21 Nov 2007 ;G-VCED Thomas Cook Airlines ;;;
