;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; RA-73027 ;Airbus A321-251NX; Y236 ; 26 Aug 2021 ;; 1.2 Years ;;
; RA-73028 ;Airbus A321-251NX; Y236 ; 22 Aug 2021 ;; 1.3 Years ;;
