;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; SP-MRE ;Boeing 767-281(BDSF); Cargo ; 29 Sep 2021 ;lsd, opf DHL ; 36.6 Years ;;
; SP-MRF ;Boeing 767-281(BDSF); Cargo ; 15 Nov 2018 ;lsd ; 37.4 Years ;;
; SP-MRB ;Saab 340A(QC); Y34/Cargo ; Oct 2005 ;; 34.6 Years ;;
