;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 5A-LAH ;Airbus A320-214; CY168 ; 16 Sep 2010 ; Parked TUN ; 11.5 Years ;;
; 5A-LAJ ;Airbus A320-214; CY168 ; 13 Nov 2010 ; Parked TIP ; 11.3 Years ;;
; 5A-LAK ;Airbus A320-214; CY168 ; 22 Dec 2010 ; Parked ; 11.2 Years ;;
; 5A-LAP ;Airbus A320-214; CY168 ; 19 Dec 2012 ;; 9.2 Years ;;
; 5A-LAQ ;Airbus A320-214; CY168 ; 1 Mar 2013 ; Parked MJI ; 9.1 Years ;;
; 5A-LAR ;Airbus A330-202;; 15 Jul 2013 ;; 8.8 Years ;;
; 5A-LAT ;Airbus A330-202;; 30 Dec 2014 ;; 7.9 Years ;;
; 5A-LAU ;Airbus A330-202;; 25 Aug 2015 ; Parked MJI ; 7.7 Years ;;
; 5A-LAD ;Bombardier CRJ-900ER (CL-600-2D24); C7Y68 ; 27 Jan 2009 ; Parked, lsf Bombardier ; 13.2 Years ;;
; 5A-LAE ;Bombardier CRJ-900ER (CL-600-2D24); C7Y68 ; 28 Jan 2009 ; Parked, lsf Bombardier ; 13.1 Years ;;
; 5A-LAM ;Bombardier CRJ-900ER (CL-600-2D24); C7Y68 ; 1 Dec 2010 ;; 11.3 Years ;;
; 5A-LAN ;Bombardier CRJ-900ER (CL-600-2D24); C7Y68 ; 14 Dec 2010 ; Parked LJU ; 11.3 Years ;;
