;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 9H-MSA ;Airbus A320-214;; Due ; Stored ; 11.7 Years ;;
; 9H- ;Airbus A320-214;; Due ; Stored ; 11.7 Years ;;
