;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; EI-FNX ;Airbus A330-243; Y311 ; 14 Jul 2017 ; Parked, lsd ; 22.7 Years ;;
; EI-FSE ;Airbus A330-243; Y311 ; 22 Jun 2017 ; Parked, lsd ; 22.6 Years ;;
; EI-GCU ;Airbus A330-223; Y341 ; 8 Dec 2017 ; Parked, lsd ; 13.6 Years ;;
; EI-GCZ ;Airbus A330-223; Y370 ; 21 Apr 2018 ; Parked, lsd ; 15.9 Years ;;
; EI-GVH ;Airbus A330-243; Preighter ; 25 Jan 2021 ;lsd ; 20.1 Years ;;
; EI-GOT ;Airbus A330-323; Y378 ; 11 Jun 2019 ;lsd ; 12.7 Years ;;
; EI-GPJ ;Airbus A330-323; Y378 ; 28 Nov 2019 ;lsd ; 13.3 Years ;;
; EI-GWF ;Airbus A330-323; Y378 ; 5 Jun 2021 ;lsd ; 10.4 Years ;;
