;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;
; N334CJ ;Saab 340B; Y34 ; 23 Dec 2013 ;; 334 ; 29 Years ;;
; N353SA ;Saab 340B; Y34 ; 4 Dec 2012 ;; 351 ; 28.4 Years ;;
