;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; C-GYUP ;De Havilland Canada DHC-8-202Q Dash 8;; 8 Oct 2013 ;; 22.5 Years ;;
; C-GBOS ;De Havilland Canada DHC-8-314Q Dash 8; Y52 ; 16 Jul 2013 ;; 21.2 Years ;;
; C-GFCD ;De Havilland Canada DHC-8-315Q Dash 8; Y52 ; 25 Feb 2011 ;; 20.4 Years ;;
