;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-CIJ ;ATR 42-500; Y46 ; Sep 2010 ; 14 Jan 2013 ;OY-CIJ Sénégal Airlines ;;;
; OY-CIK ;ATR 42-500; Y46 ; 7 Jan 2009 ; 14 Jan 2013 ;OY-RUL Danish Air Transport (DAT) ;;;
; OY-CIL ;ATR 42-500; Y46 ; 7 Jan 2009 ; 1 Jan 2012 ;OY-RUO Danish Air Transport (DAT) ;;;
; OY-CIM ;ATR 72-500 (72-212A); Y64 ; 27 Jul 2010 ; 3 May 2012 ;EC-LYJ Swiftair ;;;
; OY-CIN ;ATR 72-500 (72-212A); Y64 ; 7 Jan 2009 ; 3 May 2012 ;EC-MAF Swiftair ;;;
; OY-CIO ;ATR 72-500 (72-212A); Y64 ; 23 Mar 2011 ; 3 May 2012 ;EC-MEC Swiftair ;lsd ;;
; OY-RTC ;ATR 72-202; Y66 ; 7 Jan 2009 ; 22 Mar 2013 ;OY-RTC Danish Air Transport (DAT) ;lsd ;;
; OY-RTD ;ATR 72-202; Y66 ; 7 Jan 2009 ; 27 Aug 2012 ;OY-RUG Danish Air Transport (DAT) ;lsd ;;
; OY-RTF ;ATR 72-202; Y66 ; 7 Jan 2009 ; 22 Mar 2013 ;OY-RTF Danish Air Transport (DAT) ;lsd ;;
; OY-MRE ;Boeing 737-7L9(WL); Y148 ; 3 Mar 2009 ; 19 Feb 2012 ;OY-JTW Jet Time ;lsd ;;
; OY-MRF ;Boeing 737-7L9(WL); Y148 ; 27 Jan 2009 ; 28 Jun 2012 ;UR-AAP AeroSvit Airlines ;lsd ;;
; OY-MRG ;Boeing 737-7L9(WL); Y148 ; 27 May 2009 ; 3 May 2012 ;OY-JTU Jet Time ;lsd ;;
; OY-MRH ;Boeing 737-7L9(WL); Y148 ; 18 Feb 2009 ; 2 May 2012 ;UR-AAQ AeroSvit Airlines ;lsd ;;
; OY-MRS ;Boeing 737-76N(WL); Y148 ; 22 Jan 2010 ; 3 May 2012 ;EI-CXE GECAS ;lsd ;;
; OY-MRU ;Boeing 737-73S(WL); Y148 ; 2 Apr 2009 ; 2 May 2012 ;OY-JTT Jet Time ;lsd ;;
; OY-RJH ;Bombardier CRJ-100LR (CL-600-2B19); Y50 ; 7 Jan 2009 ; 3 May 2012 ;OY-RJH Cimber A/S ;;;
; OY-MAV ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 9 Jan 2009 ; 15 May 2009 ;4L-TGG Airzena Georgian Airways ;;;
; OY-MBI ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2009 ; 31 Oct 2010 ;EW-303PJ Belavia ;;;
; OY-MBJ ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2009 ; 22 Jun 2010 ;4L-TGB Airzena Georgian Airways ;;;
; OY-MBT ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2009 ; Mar 2012 ;OY-MBT SAS Scandinavian Airlines ;;;
; OY-MBU ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 9 Jan 2009 ; 8 Jun 2009 ;4L-TGS Airzena Georgian Airways ;;;
; OY-RJA ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2009 ; 20 Sep 2012 ;UP-CJ006 SCAT Airlines ;lsd ;;
; OY-RJB ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2009 ; 3 May 2012 ;OY-RJB Cimber A/S ;;;
; OY-RJC ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2009 ; 27 Mar 2012 ;OY-RJC Cimber A/S ;;;
; OY-RJD ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2009 ; Mar 2012 ; Scrapped ;lsd ;;
; OY-RJE ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2009 ;; Scrapped ;lsd ;;
; OY-RJF ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2009 ; 3 May 2012 ; Preserved ;lsd ;;
; OY-RJG ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2009 ; 3 May 2012 ;OY-RJG Cimber A/S ;;;
; OY-RJI ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2009 ; 3 May 2012 ;OY-RJI Cimber A/S ;;;
; OY-RJJ ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Jan 2009 ; 3 May 2012 ;OY-RJJ Cimber A/S ;;;
