;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-3013 ;Bombardier CRJ-200ER (CL-600-2B19); VIP ; Oct 2018 ;; 20.4 Years ;;
; B-3367 ;Bombardier CRJ-200ER (CL-600-2B19); VIP ; 7 Aug 2019 ;; 19.3 Years ;;
