;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; JA51AN ;Boeing 737-881(WL); C8Y159 ; 19 May 2008 ;Star Alliance cs ; 13.8 Years ;;;
; JA52AN ;Boeing 737-881(WL); C8Y159 ; 19 Jun 2008 ;; 13.7 Years ;;;
; JA53AN ;Boeing 737-881(WL); C8Y159 ; 15 Dec 2008 ;; 13.3 Years ;;;
; JA54AN ;Boeing 737-881(WL); C8Y159 ; 11 Mar 2009 ;; 13 Years ;;;
; JA55AN ;Boeing 737-881(WL); C8Y158 ; 20 May 2009 ;; 12.9 Years ;;;
; JA56AN ;Boeing 737-881(WL); C8Y159 ; 15 Jun 2009 ;; 12.7 Years ;;;
; JA57AN ;Boeing 737-881(WL); C8Y159 ; 14 Sep 2009 ;; 12.6 Years ;;;
; JA58AN ;Boeing 737-881(WL); C8Y159 ; 13 Oct 2009 ;; 12.5 Years ;;;
; JA59AN ;Boeing 737-881(WL); C8Y158 ; 9 Dec 2009 ;; 12.4 Years ;;;
; JA60AN ;Boeing 737-881(WL); C8Y158 ; 23 Dec 2009 ;opby Air Nippon ; 12.2 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; JA61AN ;Boeing 737-881(WL); C8Y158 ; 25 Aug 2010 ;opby Air Nippon ; 11.6 Years ;;;
; JA62AN ;Boeing 737-881(WL); C8Y158 ; 27 Sep 2010 ;opby Air Nippon ; 11.5 Years ;;;
; JA63AN ;Boeing 737-881(WL); C8Y158 ; 28 Oct 2010 ;opby Air Nippon ; 11.4 Years ;;;
; JA64AN ;Boeing 737-881(WL); C8Y158 ; 21 Nov 2010 ;; 11.3 Years ;;;
; JA65AN ;Boeing 737-881(WL); C8Y158 ; 20 Dec 2010 ;opby Air Nippon ; 11.2 Years ;;;
; JA66AN ;Boeing 737-881(WL); C8Y158 ; 7 Apr 2011 ;opby Air Nippon ; 10.9 Years ;;;
; JA68AN ;Boeing 737-881(WL); C8Y158 ; 28 Aug 2012 ;; 9.5 Years ;;;
; JA69AN ;Boeing 737-881(WL); C8Y158 ; 30 Oct 2012 ;; 9.4 Years ;;;
; JA70AN ;Boeing 737-881(WL); C8Y158 ; 18 Dec 2012 ;; 9.2 Years ;;;
; JA71AN ;Boeing 737-881(WL); C8Y158 ; 4 Feb 2013 ;; 9.1 Years ;;;
; JA72AN ;Boeing 737-881(WL); C8Y158 ; 15 Apr 2013 ;; 8.9 Years ;;;
; JA73AN ;Boeing 737-881(WL); C8Y158 ; 13 Aug 2013 ;; 8.6 Years ;;;
; JA74AN ;Boeing 737-881(WL); C8Y158 ; 8 Oct 2013 ;; 8.4 Years ;;;
; JA75AN ;Boeing 737-881(WL); C8Y158 ; 2 Apr 2014 ;; 7.9 Years ;;;
; JA76AN ;Boeing 737-881(WL); C8Y158 ; 21 May 2014 ;; 7.8 Years ;;;
; JA77AN ;Boeing 737-881(WL); C8Y158 ; 8 Jul 2014 ;; 7.7 Years ;;;
; JA78AN ;Boeing 737-881(WL); C8Y158 ; 6 Aug 2014 ;; 7.6 Years ;;;
; JA79AN ;Boeing 737-881(WL); C8Y158 ; 29 Sep 2014 ;; 7.4 Years ;;;
; JA80AN ;Boeing 737-881(WL); C8Y158 ; 18 Dec 2014 ;; 7.2 Years ;;;
; JA81AN ;Boeing 737-881(WL); C8Y158 ; 24 Mar 2015 ;; 7 Years ;;;
; JA82AN ;Boeing 737-881(WL); C8Y158 ; 25 Nov 2015 ;lsd ; 6.3 Years ;;;
; JA83AN ;Boeing 737-881(WL); C8Y158 ; 21 Dec 2015 ;lsd ; 6.2 Years ;;;
; JA84AN ;Boeing 737-881(WL); C8Y158 ; 12 Jan 2016 ;lsd ; 6.2 Years ;;;
; JA85AN ;Boeing 737-881(WL); C8Y158 ; 9 Feb 2016 ;lsd, Tohoku Flower Jet cs ; 6.1 Years ;;;
; JA86AN ;Boeing 737-881(WL); C8Y158 ; 29 Mar 2016 ; Parked, lsd ; 5.9 Years ;;;
; JA87AN ;Boeing 737-8AL(WL); C8Y158 ; 22 Aug 2018 ;lsd ; 3.6 Years ;;;
; JA88AN ;Boeing 737-8AL(WL); C8Y158 ; 12 Sep 2018 ;lsd ; 3.5 Years ;;;
; JA89AN ;Boeing 737-8AL(WL); C8Y158 ; 15 Nov 2018 ;lsd ; 3.3 Years ;;;
; JA90AN ;Boeing 737-8AL(WL); C8Y158 ; 19 Dec 2018 ;lsd ; 3.2 Years ;;;
; JA601F ;Boeing 767-381F; Cargo ; 7 Dec 2015 ;lsd ; 19.5 Years ;;;
; JA602F ;Boeing 767-381F; Cargo ; 28 Nov 2005 ;lsd ; 16.3 Years ;;;
; JA603A ;Boeing 767-381ER(BCF); Cargo ; 8 May 2015 ;; 19.8 Years ;;;
; JA604F ;Boeing 767-381F; Cargo ; 20 Sep 2006 ;; 15.5 Years ;;;
; JA605F ;Boeing 767-316F(WL); Cargo ; 29 Apr 2014 ;lsd ; 20.3 Years ;;;
; JA608A ;Boeing 767-381ER; C10Y260 ; 28 Aug 2002 ; Parked ; 19.5 Years ;;;
; JA609A ;Boeing 767-381ER; C10Y260 ; 15 Nov 2002 ;; 19.3 Years ;;;
; JA610A ;Boeing 767-381ER; C10Y260 ; 18 Dec 2002 ;; 19.2 Years ;;;
; JA611A ;Boeing 767-381ER; C10Y260 ; 27 Jul 2003 ;; 18.6 Years ;;;
; JA614A ;Boeing 767-381ER; C10Y260 ; 20 Apr 2005 ;Star Alliance cs ; 16.9 Years ;;;
; JA615A ;Boeing 767-381ER; C10Y260 ; 30 Jan 2007 ;; 15.1 Years ;;;
; JA616A ;Boeing 767-381ER; C10Y260 ; 22 Mar 2007 ;Demon Slayer: Kimetsu no Yaiba cs ; 15 Years ;;;
; JA617A ;Boeing 767-381ER; C10Y260 ; 29 Aug 2008 ;; 13.5 Years ;;;
; JA618A ;Boeing 767-381ER; C10Y260 ; 7 Apr 2009 ;; 12.9 Years ;;;
; JA619A ;Boeing 767-381ER(WL); C35Y167 ; 31 Aug 2010 ;; 11.6 Years ;;;
; JA620A ;Boeing 767-381ER(WL); C35Y167 ; 10 Nov 2010 ; Parked ; 11.3 Years ;;;
; JA621A ;Boeing 767-381ER(WL); C35Y167 ; 17 Jan 2011 ;; 11.1 Years ;;;
; JA622A ;Boeing 767-381ER(WL); C35Y167 ; 22 Feb 2011 ;; 11 Years ;;;
; JA623A ;Boeing 767-381ER(WL); C35Y167 ; 29 Mar 2011 ; Parked ; 11 Years ;;;
; JA624A ;Boeing 767-381ER(WL); C35Y167 ; 31 Aug 2011 ;; 10.5 Years ;;;
; JA625A ;Boeing 767-381ER(WL); C35Y167 ; 2 Oct 2011 ;; 10.4 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; JA626A ;Boeing 767-381ER(WL); C35Y167 ; 16 Jan 2012 ;; 10.2 Years ;;;
; JA627A ;Boeing 767-381ER(WL); C35Y167 ; 22 Mar 2012 ;; 10 Years ;;;
; JA8323 ;Boeing 767-381ER(BCF); Cargo ; 14 Mar 2002 ;; 29.3 Years ;;;
; JA8358 ;Boeing 767-381ER(BCF); Cargo ; 21 Oct 2009 ;; 29.8 Years ;;;
; JA8664 ;Boeing 767-381ER(BCF); Cargo ; Aug 2010 ;; 27.4 Years ;;;
; JA8970 ;Boeing 767-381ER(BCF); Cargo ; 26 Nov 2010 ;; 25.1 Years ;;;
; JA713A ;Boeing 777-281; C21Y384 ; 22 Mar 2005 ; Parked ; 17 Years ;;;
; JA714A ;Boeing 777-281; C21Y384 ; 28 Jun 2005 ; Parked ; 16.7 Years ;;;
; JA715A ;Boeing 777-281ER; C28Y364 ; 10 May 2006 ; Parked ; 15.8 Years ;;;
; JA716A ;Boeing 777-281ER; C21Y384 ; 28 Jun 2006 ; Parked ; 15.7 Years ;;;
; JA717A ;Boeing 777-281ER; C21Y384 ; 8 Aug 2006 ; Parked ; 15.6 Years ;;;
; JA741A ;Boeing 777-281ER; C28Y364 ; 19 Apr 2012 ; Parked, HELLO 2020 JET cs ; 9.9 Years ;;;
; JA742A ;Boeing 777-281ER; C21Y384 ; 23 May 2012 ; Parked ; 9.8 Years ;;;
; JA743A ;Boeing 777-281ER; C28Y364 ; 28 Mar 2013 ; Parked, Star Wars - C-3PO cs ; 8.9 Years ;;;
; JA744A ;Boeing 777-281ER; C21Y384 ; 29 May 2013 ; Parked ; 8.8 Years ;;;
; JA745A ;Boeing 777-281ER; C21Y384 ; 20 Jun 2013 ; Parked ; 8.7 Years ;;;
; JA751A ;Boeing 777-381; C21Y493 ; 30 Jun 1998 ; Parked ; 23.8 Years ;;;
; JA753A ;Boeing 777-381; C21Y493 ; 29 Jul 1998 ; Parked ; 23.6 Years ;;;
; JA754A ;Boeing 777-381; C21Y493 ; 20 Oct 1998 ; Parked ; 23.4 Years ;;;
; JA755A ;Boeing 777-381; C21Y493 ; 6 Apr 1999 ; Parked ; 24.3 Years ;;;
; JA784A ;Boeing 777-381ER; F8C64W24Y116 ; 30 Dec 2009 ;; 12.2 Years ;;;
; JA785A ;Boeing 777-381ER; F8C64W24Y116 ; 29 Mar 2010 ;; 12 Years ;;;
; JA786A ;Boeing 777-381ER; F8C68W24Y112 ; 17 May 2010 ;; 11.9 Years ;;;
; JA787A ;Boeing 777-381ER; F8C68W24Y112 ; 10 Jun 2010 ;; 11.7 Years ;;;
; JA788A ;Boeing 777-381ER; F8C64W24Y116 ; 30 Jun 2010 ;; 11.7 Years ;;;
; JA789A ;Boeing 777-381ER; F8C52W24Y166 ; 30 Jun 2010 ;Star Wars - BB-8 cs ; 11.7 Years ;;;
; JA790A ;Boeing 777-381ER; F8C68W24Y112 ; 26 Mar 2015 ;lsd ; 7 Years ;;;
; JA791A ;Boeing 777-381ER; F8C68W24Y112 ; 22 Apr 2015 ;lsd ; 6.9 Years ;;;
; JA792A ;Boeing 777-381ER; F8C68W24Y112 ; 18 May 2015 ;; 6.9 Years ;;;
; JA793A ;Boeing 777-300ER; F8C64W24Y116 ; 1 Mar 2019 ;; 3.2 Years ;;;
; JA794A ;Boeing 777-300ER; F8C64W24Y116 ; 12 Mar 2019 ;; 3 Years ;;;
; JA795A ;Boeing 777-300ER; F8C64W24Y116 ; 28 Jun 2019 ;; 2.9 Years ;;;
; JA796A ;Boeing 777-300ER; F8C64W24Y116 ; 30 Jun 2019 ;; 2.7 Years ;;;
; JA797A ;Boeing 777-300ER; F8C64W24Y116 ; 28 Oct 2019 ;; 2.4 Years ;;;
; JA798A ;Boeing 777-300ER; F8C64W24Y116 ; 22 Dec 2019 ;; 2.2 Years ;;;
; JA071A ;Boeing 777-9;; On Order ;;;;;
; JA072A ;Boeing 777-9;; On Order ;;;;;
; JA ;Boeing 777-9;; On Order ;;;;;
; JA771F ;Boeing 777-F; Cargo ; 4 Dec 2018 ;"Blue Jay" sticker ; 3.3 Years ;;;
; JA772F ;Boeing 777-F; Cargo ; 10 Jun 2019 ;; 2.7 Years ;;;
; JA900A ;Boeing 787-10 Dreamliner; C38W21Y235 ; 28 Mar 2019 ;; 3.1 Years ;;;
; JA901A ;Boeing 787-10 Dreamliner; C38W21Y235 ; 30 Jun 2019 ;; 2.8 Years ;;;
; JA902A ;Boeing 787-10 Dreamliner; C38W21Y235 ; On Order ;; 1.2 Years ;;;
; JA801A ;Boeing 787-8 Dreamliner; C42Y198 ; 25 Sep 2011 ;; 10.5 Years ;;;
; JA802A ;Boeing 787-8 Dreamliner; C42Y198 ; 13 Oct 2011 ;; 10.4 Years ;;;
; JA803A ;Boeing 787-8 Dreamliner; C42Y198 ; 22 Aug 2012 ;; 9.6 Years ;;;
; JA804A ;Boeing 787-8 Dreamliner; C42Y198 ; 14 Jan 2012 ;; 11.1 Years ;;;
; JA805A ;Boeing 787-8 Dreamliner; C46W21Y102 ; 30 Dec 2011 ; Parked ; 10.2 Years ;;;
; JA806A ;Boeing 787-8 Dreamliner; C46W21Y102 ; 28 Mar 2012 ;; 10.1 Years ;;;
; JA807A ;Boeing 787-8 Dreamliner; C42Y198 ; 12 Jan 2012 ;; 10.2 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; JA808A ;Boeing 787-8 Dreamliner; C42Y198 ; 15 Apr 2012 ;; 9.9 Years ;;;
; JA809A ;Boeing 787-8 Dreamliner; C12Y323 ; 20 Jun 2012 ;; 9.8 Years ;;;
; JA810A ;Boeing 787-8 Dreamliner; C12Y323 ; 24 Jun 2012 ; Parked ; 9.8 Years ;;;
; JA811A ;Boeing 787-8 Dreamliner; C12Y323 ; 16 Jul 2012 ;; 9.7 Years ;;;
; JA812A ;Boeing 787-8 Dreamliner; C12Y323 ; 30 Jun 2012 ;; 9.7 Years ;;;
; JA813A ;Boeing 787-8 Dreamliner; C46W21Y102 ; 30 Aug 2012 ;; 9.6 Years ;;;
; JA814A ;Boeing 787-8 Dreamliner; C46W21Y102 ; 23 Sep 2012 ;; 9.5 Years ;;;
; JA815A ;Boeing 787-8 Dreamliner; C42Y198 ; 30 Sep 2012 ;; 9.5 Years ;;;
; JA816A ;Boeing 787-8 Dreamliner; C12Y323 ; 31 Oct 2012 ;; 9.4 Years ;;;
; JA817A ;Boeing 787-8 Dreamliner; C12Y323 ; 20 Dec 2012 ;; 9.2 Years ;;;
; JA818A ;Boeing 787-8 Dreamliner; C12Y323 ; 14 May 2013 ;; 9.2 Years ;;;
; JA819A ;Boeing 787-8 Dreamliner; C12Y323 ; 30 May 2013 ;; 8.8 Years ;;;
; JA820A ;Boeing 787-8 Dreamliner; C46W21Y102 ; 19 Jun 2013 ;; 8.8 Years ;;;
; JA821A ;Boeing 787-8 Dreamliner; C12Y323 ; 23 Sep 2013 ;; 8.5 Years ;;;
; JA822A ;Boeing 787-8 Dreamliner; C46W21Y102 ; 20 Aug 2013 ;; 8.6 Years ;;;
; JA823A ;Boeing 787-8 Dreamliner; C46W21Y102 ; 21 Aug 2013 ;; 8.6 Years ;;;
; JA824A ;Boeing 787-8 Dreamliner; C12Y323 ; 7 Jan 2014 ;; 8.3 Years ;;;
; JA825A ;Boeing 787-8 Dreamliner; C12Y323 ; 6 Feb 2014 ;; 8.1 Years ;;;
; JA827A ;Boeing 787-8 Dreamliner; C46W21Y102 ; 5 Feb 2014 ;; 8.1 Years ;;;
; JA828A ;Boeing 787-8 Dreamliner; C46W21Y102 ; 20 Feb 2014 ;; 8.1 Years ;;;
; JA829A ;Boeing 787-8 Dreamliner; C42Y198 ; 4 Jun 2014 ;; 7.8 Years ;;;
; JA831A ;Boeing 787-8 Dreamliner; C42Y198 ; 3 Aug 2014 ;; 7.6 Years ;;;
; JA832A ;Boeing 787-8 Dreamliner; C42Y198 ; 14 Aug 2014 ;; 7.6 Years ;;;
; JA834A ;Boeing 787-8 Dreamliner; C42Y198 ; 20 Aug 2014 ;; 7.6 Years ;;;
; JA835A ;Boeing 787-8 Dreamliner; C42Y198 ; 17 Dec 2014 ;; 7.3 Years ;;;
; JA838A ;Boeing 787-8 Dreamliner; C42Y198 ; 20 May 2015 ;; 6.8 Years ;;;
; JA840A ;Boeing 787-8 Dreamliner; C42Y198 ; 30 Jul 2015 ;; 6.7 Years ;;;
; JA874A ;Boeing 787-8 Dreamliner; C42Y198 ; 11 Nov 2015 ;; 6.4 Years ;;;
; JA878A ;Boeing 787-8 Dreamliner; C42Y198 ; 12 May 2016 ;; 5.8 Years ;;;
; JA830A ;Boeing 787-9 Dreamliner; W18Y377 ; 27 Jul 2014 ;; 7.9 Years ;;;
; JA833A ;Boeing 787-9 Dreamliner; W18Y377 ; 25 Sep 2014 ;; 7.5 Years ;;;
; JA836A ;Boeing 787-9 Dreamliner; C48W21Y146 ; 21 Apr 2015 ;opby Air Japan ; 6.9 Years ;;;
; JA837A ;Boeing 787-9 Dreamliner; C48W21Y146 ; 31 May 2015 ;opby Air Japan ; 6.8 Years ;;;
; JA839A ;Boeing 787-9 Dreamliner; C48W21Y146 ; 30 Jun 2015 ;opby Air Japan ; 6.7 Years ;;;
; JA871A ;Boeing 787-9 Dreamliner; C48W21Y146 ; 27 Jul 2015 ;opby Air Japan ; 6.7 Years ;;;
; JA872A ;Boeing 787-9 Dreamliner; C48W21Y146 ; 26 Aug 2015 ;opby Air Japan ; 6.6 Years ;;;
; JA873A ;Boeing 787-9 Dreamliner; C48W21Y146 ; 29 Sep 2015 ;opby Air Japan, Star Wars - R2-D2 cs ; 6.5 Years ;;;
; JA875A ;Boeing 787-9 Dreamliner; C48W21Y146 ; 23 Nov 2015 ;opby Air Japan ; 6.3 Years ;;;
; JA876A ;Boeing 787-9 Dreamliner; C48W21Y146 ; 30 Mar 2016 ;opby Air Japan ; 5.9 Years ;;;
; JA877A ;Boeing 787-9 Dreamliner; C48W21Y146 ; 21 Mar 2016 ;opby Air Japan ; 6 Years ;;;
; JA879A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 20 Jul 2016 ;opby Air Japan ; 5.7 Years ;;;
; JA880A ;Boeing 787-9 Dreamliner; C48W21Y146 ; 26 Jul 2016 ;opby Air Japan ; 5.7 Years ;;;
; JA882A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 16 Aug 2016 ;opby Air Japan, "ANA 50th 787" sticker ; 5.6 Years ;;;
; JA883A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 5 Sep 2016 ;opby Air Japan ; 5.5 Years ;;;
; JA884A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 20 Sep 2016 ;opby Air Japan ; 5.5 Years ;;;
; JA885A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 2 Oct 2016 ;opby Air Japan ; 5.4 Years ;;;
; JA886A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 24 Oct 2016 ;opby Air Japan ; 5.4 Years ;;;
; JA887A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 21 Nov 2016 ;opby Air Japan ; 5.3 Years ;;;
; JA888A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 6 Nov 2016 ;opby Air Japan ; 5.3 Years ;;;
; JA890A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 8 Dec 2016 ;opby Air Japan ; 5.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; JA891A ;Boeing 787-9 Dreamliner; C48W21Y146 ; 17 Apr 2017 ;opby Air Japan ; 4.9 Years ;;;
; JA892A ;Boeing 787-9 Dreamliner; C48W21Y146 ; 12 Jun 2017 ;opby Air Japan ; 4.7 Years ;;;
; JA893A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 25 Jul 2017 ;opby Air Japan ; 4.6 Years ;;;
; JA894A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 20 Sep 2017 ;opby Air Japan ; 4.5 Years ;;;
; JA895A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 1 Oct 2017 ;opby Air Japan ; 4.4 Years ;;;
; JA896A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 30 Nov 2017 ; Parked, opby Air Japan ; 4.3 Years ;;;
; JA897A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 25 Jul 2018 ;opby Air Japan ; 3.6 Years ;;;
; JA898A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 27 Mar 2018 ;opby Air Japan ; 3.9 Years ;;;
; JA899A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 30 Sep 2018 ;opby Air Japan, Star Alliance cs ; 3.4 Years ;;;
; JA921A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 28 May 2019 ;; 2.8 Years ;;;
; JA922A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 1 Aug 2019 ;; 2.6 Years ;;;
; JA923A ;Boeing 787-9 Dreamliner; C40W14Y192 ; 14 Aug 2019 ;; 2.6 Years ;;;
; JA924A ;Boeing 787-9 Dreamliner;; On Order ;; 1.5 Years ;;;
; JA925A ;Boeing 787-9 Dreamliner;; 30 Apr 2021 ; Parked ; 1.3 Years ;;;
; JA926A ;Boeing 787-9 Dreamliner;; On Order ;; 1.1 Years ;;;
; JA927A ;Boeing 787-9 Dreamliner;; On Order ;; 1.1 Years ;;;
; JA928A ;Boeing 787-9 Dreamliner;; 18 Mar 2020 ;; 2 Years ;;;
; JA932A ;Boeing 787-9 Dreamliner;; 30 Mar 2020 ;; 1.9 Years ;;;
; JA933A ;Boeing 787-9 Dreamliner;; 6 Aug 2020 ;; 1.8 Years ;;;
; JA934A ;Boeing 787-9 Dreamliner;; On Order ;; 1.6 Years ;;;
; JA935A ;Boeing 787-9 Dreamliner;; On Order ;; 1 Years ;;;
; JA936A ;Boeing 787-9 Dreamliner;; 12 Oct 2021 ;; 0.9 Years ;;;
; JA937A ;Boeing 787-9 Dreamliner;; 8 Nov 2021 ;; 1 Years ;;;
