;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; I-RIMS ;ATR 42-320;; 2 Sep 2002 ; 2003 ;I-RIMS Italy First ;lsf Italy First ;;
; D-CAOS ;Dornier 328-110;; Feb 1997 ; 21 Mar 1998 ;D-CAOS Primair ;lsf Dornier ;;
; D-CPRP ;Dornier 328-110;; 7 Jun 1996 ; 26 Oct 2003 ;D-CPRP Air Alps Aviation ;lsf Deutsche Structured Finance ;;
; D-CPRR ;Dornier 328-110;; 16 Jul 1996 ; 25 Feb 1999 ; Written Off ;;;
; D-CPRS ;Dornier 328-110;; 23 Oct 1996 ; Oct 2003 ;RP-C5328 SEAIR - South East Asian Airlines ;lsd ;;
; D-CPRT ;Dornier 328-120;; Aug 1997 ; Oct 2003 ;RP-C4328 SEAIR - South East Asian Airlines ;lsd ;;
; D-CPRU ;Dornier 328-110;; 10 Sep 1997 ; 4 Nov 2004 ;D-CPRU City Star Airlines ;;;
; D-CPRV ;Dornier 328-110;; Dec 1997 ; 6 Nov 2004 ;D-CPRV Air Alps Aviation ;;;
; D-CPRW ;Dornier 328-110;; Jun 1998 ; 26 Oct 2003 ;D-CPRW Euromanx ;;;
; D-CPRX ;Dornier 328-110;; 15 Oct 1998 ; 1 Jun 2003 ;D-CPRX Scot Airways ;lsf Dornier ;;
; D-CPRY ;Dornier 328-110;; Mar 1999 ; 9 Jan 2006 ;D-CPRY SUN-AIR of Scandinavia ;;;
