;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LN-FOG ;Lockheed L-188A(F) Electra; Cargo ; Nov 1973 ; Feb 1997 ;LN-FOG DHL ;;;
; LN-FOH ;Lockheed L-188A(F) Electra; Cargo ; May 1988 ; 12 Jan 1997 ;LN-FOH Amerer Air ;;;
; LN-FOI ;Lockheed L-188C(F) Electra; Cargo ; 24 Sep 1973 ; Feb 1997 ; Partially Preserved ;;;
; LN-FOL ;Lockheed L-188A(F) Electra; Cargo ; 4 Jun 1991 ; Feb 1997 ;LN-FOL DHL ;;;
; LN-FON ;Lockheed L-188A(F) Electra; Cargo ; 2 May 1994 ; Feb 1997 ;LN-FON DHL ;;;
; LN-FOO ;Lockheed L-188C(F) Electra; Cargo ; 14 Jun 1994 ; Feb 1997 ;LN-FOO DHL ;;;
