;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; SP-RSE ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 3.8 Years ;;;
; SP-RSF ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 3.8 Years ;;;
; SP-RSG ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 3.8 Years ;;;
; SP-RSH ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 3.8 Years ;;;
; SP-RSI ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 3.8 Years ;;;
; SP-RSK ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 3.5 Years ;;;
; SP-RSL ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 3.5 Years ;;;
; SP-RSM ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 4.8 Years ;;;
; SP-RSN ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 4.5 Years ;;;
; SP-RSO ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 4.5 Years ;;;
; SP-RSP ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 4.4 Years ;;;
; SP-RSQ ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 5 Years ;;;
; SP-RSR ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 4.4 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; SP-RSS ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 3.9 Years ;;;
; SP-RST ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;"Building bridges in business - Lower Silesia" sticker ; 5 Years ;;;
; SP-RSU ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 5 Years ;;;
; SP-RSV ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 5 Years ;;;
; SP-RSW ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 5 Years ;;;
; SP-RSX ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 5 Years ;;;
; SP-RSY ;Boeing 737-8AS(WL); Y189 ; 27 Oct 2019 ;; 5 Years ;;;
; SP-RSZ ;Boeing 737-8AS(WL); Y189 ; 14 Nov 2019 ;; 7.4 Years ;;;
