;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FIQR ;ATR 42-300(QC); Y42 or Cargo ; 20 Nov 2001 ; 1 Nov 2019 ;C-FIQR Canadian North ;402 ;;
; C-FIQU ;ATR 42-300(QC); Y42 or Cargo ; 22 Oct 2001 ; 1 Nov 2019 ;C-FIQU Canadian North ;403 ;;
; C-FTCP ;ATR 42-300(QC); Y42 or Cargo ; 26 Oct 2001 ; 16 Sep 2016 ;C-FVGP Air North ;;;
; C-FTID ;ATR 42-500; Y42 ; 21 Jul 2015 ; 1 Nov 2019 ;C-FTID Canadian North ;452 ;;
; C-FTIK ;ATR 42-500; Y42 ; 3 Feb 2016 ; 1 Nov 2019 ;C-FTIK Canadian North ;455 ;;
; C-FTIL ;ATR 42-500; Y42 ; 3 Jan 2017 ; 1 Nov 2019 ;C-FTIL Canadian North ;454 ;;
; C-FTIQ ;ATR 42-500; Y42 ; 3 Nov 2015 ; 1 Nov 2019 ;C-FTIQ Canadian North ;456 ;;
; C-FTIR ;ATR 42-500; Y42 ; 21 Apr 2016 ; 1 Nov 2019 ;C-FTIR Canadian North ;451 ;;
; C-FTIZ ;ATR 42-500; Y42 ; 1 Jun 2016 ; 1 Nov 2019 ;C-FTIZ Canadian North ;453 ;;
; C-FTJB ;ATR 42-300(QC); Y42 or Cargo ; 8 Apr 2004 ; 28 Sep 2016 ;C-FVGF Air North ;;;
; C-GHCP ;ATR 42-300(QC); Y42 or Cargo ; 26 Oct 2001 ; 1 Nov 2019 ;C-GHCP Canadian North ;401 ;;
; C-GKLB ;ATR 42-300; Y42 ; 26 Feb 2009 ; 1 Nov 2019 ;C-GKLB Canadian North ;407 ;;
; C-GSRR ;ATR 42-300(QC); Y42 or Cargo ; 25 Nov 2004 ; 1 Nov 2019 ;C-GSRR Canadian North ;404 ;;
; C-GULU ;ATR 42-320; Y42 ; 18 Dec 2006 ; 1 Nov 2019 ;C-GULU Canadian North ;406 ;;
; C-GUNO ;ATR 42-320; Y42 ; 14 Mar 2007 ; 1 Nov 2019 ;C-GUNO Canadian North ;405 ;;
; C-GLHR ;ATR 72-212(F); Y60 ; 1 Mar 2011 ; 27 Aug 2015 ;N810HC Empire Airlines ;;;
; C-GRMZ ;ATR 72-212; Y60 ; 1 Mar 2011 ; 29 Jun 2015 ;N807HC Empire Airlines ;;;
; C-FACP ;Boeing 737-2L9(A);; 14 Oct 2005 ; 14 Jul 2016 ;C-GNLA Nolinor Aviation ;;;
; C-FNVK ;Boeing 737-2R4C(A);; 9 Feb 2007 ; 14 Dec 2015 ;C-FOAD Air Rotables Inc ;;;
; C-FNVT ;Boeing 737-248C(A); Y115/Cargo ; 15 Nov 1997 ; 5 Aug 2016 ;C-GNLE Nolinor Aviation ;;;
; C-GCPT ;Boeing 737-217(A); Y99 ; 26 Sep 2005 ; Nov 2015 ; Stored ;;;
; C-GFPW ;Boeing 737-275C(A);; 1 Jul 2001 ; 7 Aug 2002 ;C-GFPW Canadian North ;552 ;;
; C-GNDC ;Boeing 737-242C(A); Y115/Cargo ; 18 Jun 2002 ;; Preserved ;;;
; C-GNDE ;Boeing 737-247(A);; 6 Jul 2011 ;; Stored ;;;
; C-GNDF ;Boeing 737-25A(A); Y99 ; 17 Jan 2012 ;; Stored ;;;
; C-GNWI ;Boeing 737-210C(A); Y111/Cargo ; 19 Jun 1998 ; 22 May 2001 ; Written Off ;lsf Bradley Air Services ;;
; C-GNWN ;Boeing 737-210C(A); Y115/Cargo ; 19 Jun 1998 ; 20 Aug 2011 ; Written Off ;;;
; C-FFNC ;Boeing 737-406(C); Y72/Cargo ; 13 Jun 2013 ; 1 Nov 2019 ;C-FFNC Canadian North ;542 ;;
; C-FFNE ;Boeing 737-406(C); Y72/Cargo ; 13 Jun 2013 ; 1 Nov 2019 ;C-FFNE Canadian North ;543 ;;
; C-FFNF ;Boeing 737-406(C); Y72/Cargo ; 26 Sep 2013 ; 1 Nov 2019 ;C-FFNF Canadian North ;541 ;;
; C-FFNM ;Boeing 737-436; Y156 ; 2 Dec 2015 ; 1 Nov 2019 ;C-FFNM Canadian North ;544 ;;
; C-GKLY ;Boeing 767-223(BDSF); Cargo ; 4 Jun 2009 ; 1 Oct 2014 ;C-GKLY Cargojet Airways ;lsd ;;
; C-FERJ ;British Aerospace Avro RJ85; Y90 ; 15 Jun 2015 ; 31 Mar 2021 ;C-FERJ Canadian North ;lsf Summit Air ;;
