;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; VH-AFR ;Boeing 717-23S; Y115 ; 17 Aug 2000 ; 23 May 2001 ;VH-VQD QantasLink ;lsd ;;
; VH-IMD ;Boeing 717-2K9; Y115 ; 6 Apr 2000 ; 23 May 2001 ;VH-IMD QantasLink ;lsd ;;
; VH-IMP ;Boeing 717-2K9; Y115 ; 26 Apr 2000 ; 23 May 2001 ;VH-IMP QantasLink ;;;
; VH-LAX ;Boeing 717-2K9; Y115 ; 28 Apr 2000 ; 23 May 2001 ;VH-LAX QantasLink ;lsd ;;
; VH-SMH ;Boeing 717-23S;; 5 Sep 2000 ; 23 May 2001 ;VH-VQE QantasLink ;lsd ;;
; VH-VQA ;Boeing 717-26R;; 7 Feb 2001 ; 23 May 2001 ;VH-VQA QantasLink ;;;
; VH-VQB ;Boeing 717-26R;; 29 Dec 2000 ; 23 May 2001 ;VH-VQB QantasLink ;lsd ;;
; VH-VQC ;Boeing 717-2CM; Y117 ; 29 Dec 2000 ; 23 May 2001 ;VH-VQC QantasLink ;;;
; VH-AFR ;British Aerospace Jetstream 41 (4107); Y29 ; 30 Sep 1994 ; 14 Jul 1995 ;G-BWIC British Aerospace Asset Management ;lsd ;;
; VH-IMQ ;British Aerospace Jetstream 41 (4107); Y29 ; 2 Sep 1994 ; 14 Jul 1995 ;VH-JSX National Jet Systems ;lsd ;;
; VH-IMR ;British Aerospace Jetstream 41 (4107); Y29 ; 24 Oct 1994 ; 14 Jul 1995 ;G-BWJF British Aerospace Asset Management ;lsd ;;
; VH-IMS ;British Aerospace Jetstream 41 (4107); Y29 ; 2 Dec 1994 ; 14 Jul 1995 ;ZS-NUO South African Airlink ;lsd ;;
; VH-SMH ;British Aerospace Jetstream 41 (4107); Y29 ; 12 Aug 1994 ; 1 Aug 1995 ;G-BWIH British Aerospace Asset Management ;lsd ;;
