;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PR-TUH ; Embraer EMB-120ER Brasilia ; Y30 ; 20 Apr 2007 ; 8 Feb 2012 ;PR-STI SETE Linhas Aéreas ;;;
; PR-UHT ; Embraer EMB-120ER Brasilia ; Y30 ; 8 Feb 2007 ; 20 Apr 2011 ;ZS-TAA TAB Charters ;;;
