;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 2-JETS ;Embraer ERJ-135LR; C16 ; 30 Jul 2021 ;; 19 Years ;;
; G-CGMC ;Embraer ERJ-135ER;; 30 Nov 2021 ; Parked BGR ; 22.4 Years ;;
; G-LIST ;Embraer EMB-135BJ Legacy; C13 ; 20 Aug 2021 ;; 13.4 Years ;;
