;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; PS-GPN ;Boeing 737-8 MAX; Y186 ; 29 Jan 2022 ; Parked, lsd ; 0.2 Years ;;;
; PR-GEA ;Boeing 737-7EH(WL); Y138 ; 17 Sep 2009 ; Parked, lsd ; 12.5 Years ;;;
; PR-GEC ;Boeing 737-7EH(WL); Y138 ; 23 Jun 2011 ;lsd ; 10.7 Years ;;;
; PR-GED ;Boeing 737-7EH(WL); Y138 ; 11 Oct 2011 ;lsd ; 10.4 Years ;;;
; PR-GEE ;Boeing 737-73V(WL); Y138 ; 14 Jun 2012 ; Parked, lsd ; 19.2 Years ;;;
; PR-GEH ;Boeing 737-76N(WL); Y138 ; 16 Jun 2015 ;lsd ; 14.9 Years ;;;
; PR-GEI ;Boeing 737-76N(WL); Y138 ; 17 Jul 2015 ;lsd ; 14.8 Years ;;;
; PR-GEJ ;Boeing 737-76N(WL); Y138 ; 27 Dec 2015 ;lsd ; 15.1 Years ;;;
; PR-GEK ;Boeing 737-76N(WL); Y138 ; 12 Feb 2016 ;lsd ; 15.1 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; PR-GEQ ;Boeing 737-7K5(WL); Y138 ; 25 Oct 2019 ; Parked, lsd ; 13.9 Years ;;;
; PR-GEU ;Boeing 737-752(WL); Y138 ; 22 Dec 2020 ;lsd ; 16.6 Years ;;;
; PR-GIH ;Boeing 737-76N(WL); Y138 ; 17 Nov 2005 ; Parked, lsd ; 17.8 Years ;;;
; PR-GON ;Boeing 737-76N; Y138 ; 11 Feb 2002 ; Parked, lsd ; 22.3 Years ;;;
; PR-GOQ ;Boeing 737-76N; Y138 ; Oct 2013 ; Parked, lsd ; 19.5 Years ;;;
; PR-GOR ;Boeing 737-76N; Y138 ; 21 Nov 2002 ;lsd ; 19.4 Years ;;;
; PR-GOW ;Boeing 737-76N; Y138 ; 7 Jan 2003 ; Parked, lsd ; 23.2 Years ;;;
; PR-VBH ;Boeing 737-73V; Y138 ; 26 Nov 2008 ;lsd ; 20.5 Years ;;;
; PR-VBI ;Boeing 737-73V; Y138 ; 17 Feb 2009 ;lsd ; 20.1 Years ;;;
; PR-VBN ;Boeing 737-76N; Y138 ; 17 Mar 2013 ;lsd ; 23.4 Years ;;;
; PR-VBQ ;Boeing 737-76N; Y138 ; Oct 2013 ;lsd ; 20.1 Years ;;;
; PR-VBU ;Boeing 737-76N(WL); Y138 ; Dec 2013 ;lsd ; 22.5 Years ;;;
; PR-VBW ;Boeing 737-7BX; Y138 ; 6 Feb 2009 ;lsd ; 21.1 Years ;;;
; PR-VBX ;Boeing 737-7BX; Y138 ; 16 Apr 2009 ; Parked, lsd ; 21.3 Years ;;;
; PR-GGD ;Boeing 737-8EH(WL); Y186 ; 19 Nov 2012 ;lsd ; 13.9 Years ;;;
; PR-GGE ;Boeing 737-8EH(WL); Y186 ; 14 Jul 2008 ; Parked ; 13.7 Years ;;;
; PR-GGF ;Boeing 737-8EH(WL); Y186 ; 23 Nov 2012 ; Parked, lsd ; 13.3 Years ;;;
; PR-GGG ;Boeing 737-8EH(WL); Y186 ; 20 Feb 2009 ;lsd ; 13.1 Years ;;;
; PR-GGH ;Boeing 737-8EH(WL); Y186 ; 9 Apr 2009 ; Parked ; 12.9 Years ;;;
; PR-GGJ ;Boeing 737-8EH(WL); Y186 ; 29 Jan 2009 ;lsd ; 13.1 Years ;;;
; PR-GGK ;Boeing 737-8EH(WL); Y186 ; 3 Apr 2008 ; Parked, lsd ; 13.9 Years ;;;
; PR-GGL ;Boeing 737-8EH(WL); Y186 ; 7 May 2009 ; Parked, lsd ; 12.9 Years ;;;
; PR-GGM ;Boeing 737-8EH(WL); Y186 ; 4 Jun 2009 ; Parked, lsd ; 12.8 Years ;;;
; PR-GGN ;Boeing 737-8EH(WL); Y186 ; 13 Aug 2009 ; Parked, lsd ; 12.6 Years ;;;
; PR-GGP ;Boeing 737-8EH(WL); Y186 ; 29 Oct 2009 ; Parked, lsd ; 12.4 Years ;;;
; PR-GGQ ;Boeing 737-8EH(WL); Y186 ; 23 Nov 2012 ; Parked, lsd ; 12.3 Years ;;;
; PR-GGR ;Boeing 737-8EH(WL); Y186 ; 25 Nov 2009 ;; 12.3 Years ;;;
; PR-GGT ;Boeing 737-8EH(WL); Y186 ; 23 Nov 2012 ; Parked, lsd ; 12.3 Years ;;;
; PR-GGU ;Boeing 737-8EH(WL); Y186 ; 23 Dec 2009 ; Parked, lsd ; 12.2 Years ;;;
; PR-GGW ;Boeing 737-8EH(WL); Y186 ; 11 Sep 2014 ; Parked, lsd ; 12.1 Years ;;;
; PR-GGX ;Boeing 737-8EH(WL); Y186 ; 15 Oct 2018 ; Parked, lsd ; 12.1 Years ;;;
; PR-GGY ;Boeing 737-8EH(WL); Y186 ; 26 Oct 2017 ; Parked, lsd ; 12 Years ;;;
; PR-GGZ ;Boeing 737-8EH(WL); Y186 ; 6 Nov 2014 ;lsd ; 12 Years ;;;
; PR-GOP ;Boeing 737-8BK(WL); Y186 ; 26 Sep 2002 ; Parked, Victoria, lsd ; 19.6 Years ;;;
; PR-GTA ;Boeing 737-8EH(WL); Y186 ; 28 Jul 2006 ;lsd ; 16.1 Years ;;;
; PR-GTB ;Boeing 737-8EH(WL); Y186 ; 18 Aug 2006 ;lsd ; 15.6 Years ;;;
; PR-GTC ;Boeing 737-8EH(WL); Y186 ; 31 Aug 2006 ;lsd ; 15.6 Years ;;;
; PR-GTE ;Boeing 737-8EH(WL); Y186 ; 21 Sep 2006 ;lsd ; 15.5 Years ;;;
; PR-GTG ;Boeing 737-8EH(WL); Y186 ; 12 Oct 2006 ; Parked, lsd ; 15.4 Years ;;;
; PR-GTH ;Boeing 737-8EH(WL); Y186 ; 30 Oct 2006 ;lsd ; 15.4 Years ;;;
; PR-GTJ ;Boeing 737-8EH(WL); Y186 ; 29 Nov 2012 ; Parked, lsd ; 15.3 Years ;;;
; PR-GTL ;Boeing 737-8EH(WL); Y186 ; 22 Mar 2007 ;lsd ; 15 Years ;;;
; PR-GTM ;Boeing 737-8EH(WL); Y186 ; 19 Apr 2007 ;lsd, TV ao vivo a bordo cs ; 14.9 Years ;;;
; PR-GTO ;Boeing 737-8EH(WL); Y186 ; 26 Jul 2007 ;lsd ; 14.6 Years ;;;
; PR-GTQ ;Boeing 737-8EH(WL); Y186 ; 27 Aug 2007 ; Parked, lsd ; 14.6 Years ;;;
; PR-GTV ;Boeing 737-8EH(WL); Y186 ; 29 Oct 2007 ;lsd ; 14.4 Years ;;;
; PR-GUA ;Boeing 737-8EH(WL); Y186 ; 11 Nov 2016 ;lsd ; 11.8 Years ;;;
; PR-GUB ;Boeing 737-8EH(WL); Y186 ; 6 Oct 2016 ;lsd ; 11.7 Years ;;;
; PR-GUC ;Boeing 737-8EH(WL); Y186 ; 5 Nov 2015 ;lsd ; 11.4 Years ;;;
; PR-GUD ;Boeing 737-8EH(WL); Y186 ; 17 Nov 2015 ; Parked, lsd ; 11.3 Years ;;;
; PR-GUE ;Boeing 737-8EH(WL); Y186 ; 2 Dec 2015 ;lsd ; 11.3 Years ;;;
; PR-GUF ;Boeing 737-8EH(WL); Y186 ; 25 Nov 2015 ; Parked, lsd ; 11.2 Years ;;;
; PR-GUG ;Boeing 737-8EH(WL); Y186 ; 27 May 2011 ;lsd ; 10.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; PR-GUH ;Boeing 737-8EH(WL); Y186 ; 9 Jun 2011 ;lsd ; 10.8 Years ;;;
; PR-GUI ;Boeing 737-8EH(WL); Y186 ; 4 Aug 2011 ;lsd ; 10.6 Years ;;;
; PR-GUJ ;Boeing 737-8EH(WL); Y186 ; 18 Aug 2011 ;lsd ; 10.6 Years ;;;
; PR-GUK ;Boeing 737-8EH(WL); Y186 ; 1 Sep 2011 ;lsd, Voa Canarinho cs ; 10.5 Years ;;;
; PR-GUL ;Boeing 737-8EH(WL); Y186 ; 6 Oct 2011 ;lsd ; 10.5 Years ;;;
; PR-GUM ;Boeing 737-8EH(WL); Y186 ; 1 Nov 2011 ;lsd, Brazil Football cs ; 10.4 Years ;;;
; PR-GUN ;Boeing 737-8EH(WL); Y186 ; 2 Feb 2012 ;lsd ; 10.1 Years ;;;
; PR-GUP ;Boeing 737-8HX(WL); Y186 ; 20 Jul 2012 ;lsd ; 9.6 Years ;;;
; PR-GUQ ;Boeing 737-8EH(WL); Y186 ; 30 Aug 2012 ;lsd ; 9.5 Years ;;;
; PR-GUR ;Boeing 737-8HX(WL); Y186 ; 16 Aug 2012 ;lsd ; 9.6 Years ;;;
; PR-GUT ;Boeing 737-8HX(WL); Y186 ; 5 Oct 2012 ;lsd ; 9.4 Years ;;;
; PR-GUU ;Boeing 737-8EH(WL); Y186 ; 6 Nov 2017 ;lsd ; 9.3 Years ;;;
; PR-GUV ;Boeing 737-8EH(WL); Y186 ; 11 Jun 2019 ;lsd ; 9.2 Years ;;;
; PR-GUX ;Boeing 737-8EH(WL); Y186 ; 27 Oct 2016 ;lsd ; 9.1 Years ;;;
; PR-GUY ;Boeing 737-8EH(WL); Y186 ; 28 Oct 2016 ;lsd ; 9.1 Years ;;;
; PR-GUZ ;Boeing 737-8EH(WL); Y186 ; 21 Feb 2013 ;lsd ; 9 Years ;;;
; PR-GXA ;Boeing 737-8EH(WL); Y186 ; 25 Mar 2013 ;lsd ; 9 Years ;;;
; PR-GXB ;Boeing 737-8EH(WL); Y186 ; 22 Mar 2013 ; Parked, lsd ; 9 Years ;;;
; PR-GXC ;Boeing 737-8EH(WL); Y186 ; 25 Apr 2013 ;lsd ; 8.9 Years ;;;
; PR-GXD ;Boeing 737-8EH(WL); Y186 ; 3 May 2013 ; Parked, lsd ; 8.9 Years ;;;
; PR-GXE ;Boeing 737-8EH(WL); Y186 ; 18 Jun 2013 ;lsd ; 8.7 Years ;;;
; PR-GXF ;Boeing 737-8EH(WL); Y186 ; 26 Jun 2013 ;lsd ; 8.7 Years ;;;
; PR-GXH ;Boeing 737-8EH(WL); Y186 ; 25 Jul 2013 ;lsd ; 8.6 Years ;;;
; PR-GXI ;Boeing 737-8EH(WL); Y186 ; 1 Aug 2013 ;lsd ; 8.6 Years ;;;
; PR-GXJ ;Boeing 737-8EH(WL); Y186 ; 13 Aug 2013 ;lsd ; 8.6 Years ;;;
; PR-GXL ;Boeing 737-8EH(WL); Y186 ; 4 Sep 2013 ;lsd ; 8.5 Years ;;;
; PR-GXM ;Boeing 737-8EH(WL); Y186 ; 5 Dec 2013 ;lsd ; 8.3 Years ;;;
; PR-GXN ;Boeing 737-8EH(WL); Y186 ; 8 Jan 2014 ;lsd ; 8.2 Years ;;;
; PR-GXP ;Boeing 737-8EH(WL); Y186 ; 29 Jan 2014 ;lsd ; 8.1 Years ;;;
; PR-GXQ ;Boeing 737-8EH(WL); Y186 ; 4 Feb 2014 ;lsd ; 8.1 Years ;;;
; PR-GXR ;Boeing 737-8EH(WL); Y186 ; 20 Feb 2014 ;lsd ; 8.1 Years ;;;
; PR-GXT ;Boeing 737-8EH(WL); Y186 ; 27 Mar 2014 ;lsd ; 8 Years ;;;
; PR-GXU ;Boeing 737-8EH(WL); Y186 ; 4 Apr 2014 ;lsd ; 7.9 Years ;;;
; PR-GXV ;Boeing 737-8EH(WL); Y186 ; 3 Jun 2014 ;lsd ; 7.8 Years ;;;
; PR-GXW ;Boeing 737-8EH(WL); Y186 ; 10 Jun 2014 ;lsd ; 7.8 Years ;;;
; PR-GXX ;Boeing 737-8EH(WL); Y186 ; 12 Jan 2015 ;lsd ; 7.2 Years ;;;
; PR-GYA ;Boeing 737-8EH(WL); Y186 ; 30 Sep 2015 ;lsd ; 6.7 Years ;;;
; PR-GYD ;Boeing 737-8EH(WL); Y186 ; 28 Jan 2016 ;lsd ; 6.1 Years ;;;
; PR-GZH ;Boeing 737-85R(WL); Y186 ; 28 Jun 2019 ;lsd ; 7.5 Years ;;;
; PR-GZI ;Boeing 737-86N(WL); Y186 ; 27 Jun 2019 ;lsd ; 9.7 Years ;;;
; PR-GZK ;Boeing 737-85R(WL); Y186 ; 21 Nov 2019 ;lsd ; 12.4 Years ;;;
; PR-GZS ;Boeing 737-8AS(WL); Y186 ; 2 Dec 2019 ;lsd ; 10.4 Years ;;;
; PR-GZU ;Boeing 737-8AS(WL); Y186 ; 6 Dec 2019 ;lsd ; 10.4 Years ;;;
; PR-GZV ;Boeing 737-8KN(WL);; 6 Dec 2019 ; Parked, lsd ; 12.4 Years ;;;
; PR-GZW ;Boeing 737-86N; Y186 ; 22 Jan 2020 ;lsd ; 15.3 Years ;;;
; PR-GZZ ;Boeing 737-86N;; 23 Dec 2019 ;lsd ; 15.4 Years ;;;
; PR-VBF ;Boeing 737-8EH(WL); Y186 ; 18 Oct 2008 ;lsd ; 13.5 Years ;;;
; PR-VBG ;Boeing 737-8EH(WL); Y186 ; 19 Oct 2008 ;lsd ; 13.6 Years ;;;
; PR-VBK ;Boeing 737-8EH(WL); Y186 ; 19 Oct 2008 ; Parked, lsd ; 14.3 Years ;;;
; PR-VBL ;Boeing 737-8EH(WL); Y186 ; 19 Oct 2008 ;lsd ; 14.3 Years ;;;
