;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PH-JLH ;Airbus A300B4-203(F); Cargo ; 9 Nov 2000 ; 20 Dec 2001 ;N59123 WFBN Wells Fargo Bank Northwest ;;;
; PH-SFL ;Airbus A300B4-203(F); Cargo ; 23 Oct 1999 ; 26 Jul 2001 ;EI-SAF Air Contractors ;;;
; PH-SFM ;Airbus A300B4-203(F); Cargo ; 28 May 1999 ; 20 Jun 2001 ;EI-DHL Air Contractors ;;;
; PH-SCY ;ATR 72-211;; 2 Sep 1999 ; Sep 2002 ;EI-CBC Guinness Peat Aviation (GPA) ;lsd ;;
; PH-SCZ ;ATR 72-211;; 2 Sep 1999 ; 18 Sep 2002 ;PH-SCZ Sabena ;lsd ;;
; G-BEJP ; De Havilland Canada DHC-6-310 Twin Otter ;; 29 Nov 1981 ; 14 Mar 1983 ;G-BEJP International Committee of the Red Cross ;lsf Loganair ;;
; PH-SAK ; De Havilland Canada DHC-6-300 Twin Otter ;; 12 Apr 1978 ; 18 Jun 1978 ;5N-AKY Aero Contractors ;;;
; PH-STG ; De Havilland Canada DHC-6-310 Twin Otter ;; Oct 1987 ; 4 Dec 1987 ;9M-PEH Pelangi Air ;;;
; PH-STH ; De Havilland Canada DHC-6-310 Twin Otter ;; 24 Jun 1987 ; 2 Mar 1988 ;7P-LAO Lesotho Airways ;;;
; C-GMOK ;De Havilland Canada DHC-8-102 Dash 8;; 14 Oct 1995 ; Nov 1995 ;5N-MGV Aero Contractors ;;;
; PH-SDH ;De Havilland Canada DHC-8-102 Dash 8;; 29 Jun 1990 ; Jul 2005 ;PH-SDH Veba Oil Company ;;;
; PH-TTA ;De Havilland Canada DHC-8-102A Dash 8; Y36 ; 29 Apr 2000 ; Apr 2002 ;PH-TTA Sabena ;lsd ;;
; PH-TTB ;De Havilland Canada DHC-8-102A Dash 8; Y36 ; 23 Feb 1998 ; 24 Feb 1998 ;PH-TTB Trans Travel Airlines ;lsd ;;
; D-BOBU ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 21 Mar 1998 ; 18 May 1999 ;D-BOBU Cirrus Airlines ;;;
; PH-AGR ;De Havilland Canada DHC-8-315Q Dash 8;; 5 Feb 2004 ; Sep 2006 ;PH-AGR Denim Air ;;;
; PH-SDG ;De Havilland Canada DHC-8-311 Dash 8;; Nov 1996 ; 1 May 1997 ;G-BRYS Brymon Airways ;;;
; PH-SDI ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 23 Mar 2000 ; 26 Jun 2000 ;5N-EVD Aero Contractors ;;;
; PH-SDJ ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 8 Dec 1990 ; 6 Dec 1996 ;C-FZOH de Havilland Canada ;;;
; PH-SDK ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 25 Jan 1991 ; Jun 2000 ;PH-SDK Waha Oil Company ;;;
; PH-SDM ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; Jan 2004 ; 20 Mar 2004 ;V2-LGC Caribbean Star Airlines ;lsd ;;
; PH-SDP ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; Feb 2004 ; 17 Feb 2004 ;V2-LGD Caribbean Star Airlines ;;;
; PH-SDR ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 27 Mar 1994 ; 5 Jul 2002 ;PH-SDR Sabena ;lsd ;;
; PH-SDS ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 25 Jan 1995 ; 4 Mar 1996 ;LN-WFB Wideroe ;lsd ;;
; PH-SDT ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 24 Sep 1996 ; 5 Feb 2002 ;TJ-SAB Cameroon Airlines ;;;
; PH-SDU ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 19 Mar 2000 ; 12 Nov 2003 ;C-GZTX Avmax Group ;;;
