;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 5N-DNA ;Boeing 737-3H4(WL);; 2 Jul 2019 ;; 24.5 Years ;;
; 5N-DNB ;Boeing 737-3H4(WL);; 5 Aug 2019 ;; 24.6 Years ;;
; 5N-BKI ;McDonnell Douglas MD-82 (DC-9-82);; 5 Oct 2014 ;; 25.5 Years ;;
; 5N-DEV ;McDonnell Douglas MD-83 (DC-9-83); C12Y128 ; 11 May 2012 ;; 30.5 Years ;;
; 5N-JAI ;McDonnell Douglas MD-83 (DC-9-83); C12Y128 ; 28 May 2009 ; Parked ; 30.9 Years ;;
; 5N-JOY ;McDonnell Douglas MD-83 (DC-9-83); C12Y128 ; 12 Jun 2013 ; Parked ; 30.7 Years ;;
; 5N-SAI ;McDonnell Douglas MD-83 (DC-9-83); C12Y128 ; 12 Jun 2008 ;; 31.4 Years ;;
; 5N-SRI ;McDonnell Douglas MD-83 (DC-9-83); C12Y128 ; 4 Aug 2008 ; Parked ; 31.3 Years ;;
