;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OH-SAM ;British Aerospace Avro RJ100;; 22 Oct 2003 ; 1 Jan 2004 ;OH-SAM Blue1 ;lsd ;;
; OH-SAN ;British Aerospace Avro RJ100;; 28 Oct 2003 ; 1 Jan 2004 ;OH-SAN Blue1 ;lsd ;;
; OH-SAH ;British Aerospace Avro RJ85; Y75 ; 10 May 2001 ; 1 Jan 2004 ;OH-SAH Blue1 ;Suur-Saimaa, lsd ;;
; OH-SAI ;British Aerospace Avro RJ85;; 20 Jun 2001 ; 1 Jan 2004 ;OH-SAI Blue1 ;;;
; OH-SAJ ;British Aerospace Avro RJ85;; 15 Aug 2001 ; 1 Jan 2004 ;OH-SAJ Blue1 ;lsf Steven Ltd ;;
; OH-SAK ;British Aerospace Avro RJ85;; 27 Sep 2001 ; 1 Jan 2004 ;OH-SAK Blue1 ;lsf Steven Ltd ;;
; OH-SAL ;British Aerospace Avro RJ85;; 29 Nov 2001 ; 1 Jan 2004 ;OH-SAL Blue1 ;lsf Steven Ltd ;;
; OH-SAO ;British Aerospace Avro RJ85;; 4 Nov 2003 ; 1 Jan 2004 ;OH-SAO Blue1 ;;;
; OH-SAP ;British Aerospace Avro RJ85;; 25 Nov 2003 ; 1 Jan 2004 ;OH-SAP Blue1 ;;;
; OH-SAS ;Saab 2000; Y47 ; 22 Mar 2001 ; 1 Jan 2004 ;OH-SAS Blue1 ;lsd ;;
; OH-SAT ;Saab 2000; Y47 ; 1 Aug 2001 ; 1 Jan 2004 ;OH-SAT Blue1 ;lsd ;;
; OH-SAU ;Saab 2000; Y47 ; 11 Jun 2001 ; 1 Jan 2004 ;OH-SAU Blue1 ;lsd ;;
; OH-SAW ;Saab 2000; Y47 ; 22 Mar 2001 ; 1 Jan 2004 ;OH-SAW Blue1 ;lsd ;;
; OH-SAX ;Saab 2000; Y47 ; 7 Oct 2001 ; 1 Jan 2004 ;OH-SAX Blue1 ;lsd ;;
; OH-SAC ;Saab 340A;; 2 Jul 1998 ; Nov 2001 ;EC-IRD LagunAir ;lsf 340 Leasing ;;
; OH-SAD ;Saab 340A;; 9 Nov 1998 ; 20 Feb 2004 ;EC-IUP LagunAir ;;;
; OH-SAE ;Saab 340A; Y33 ; 14 Aug 1998 ; Oct 2001 ;EC-INU Gestavi ;lsf 340 Leasing ;;
; OH-SAF ;Saab 340A; Y34 ; 7 Jul 1998 ; Oct 2001 ;EC-IRR LagunAir ;lsf 340 Leasing ;;
; OH-SAG ;Saab Fairchild 340A;; Feb 1999 ; 3 Oct 2001 ;SE-LBP Swedish Aircraft Holdings ;;;
