;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; VP-BCJ ;Boeing 737-3Y0(SF); Cargo ; 7 Mar 2008 ; 17 Jun 2009 ;ZS-SMG Safair ;lsd ;;
; VP-BCN ;Boeing 737-3Y0(QC); Cargo ; 6 Dec 2007 ; 21 Sep 2009 ;5Y-BXK Imperial Air Cargo ;lsd ;;
; N524MD ;McDonnell Douglas DC-10-30CF; Cargo ; 7 Sep 1995 ; 19 Nov 2004 ;N524MD Arrow Air ;;;
; VP-BDE ;McDonnell Douglas DC-10-40(F); Cargo ; Dec 2006 ; Feb 2009 ;UP-DC102 DETA Air ;lsd ;;
; VP-BDF ;McDonnell Douglas DC-10-40(F); Cargo ; Dec 2006 ; Sep 2008 ;UP-DC101 DETA Air ;;;
; VP-BDG ;McDonnell Douglas DC-10-40(F); Cargo ; 16 Sep 2003 ; 1 Apr 2008 ;N141WE Arrow Air ;lsd ;;
; VP-BDH ;McDonnell Douglas DC-10-40(F); Cargo ; Dec 2006 ; 30 Jan 2009 ;N142WE AirLease International ;lsf ALIT ;;
; VP-BDP ;McDonnell Douglas MD-11F; Cargo ; 3 Dec 2007 ; 1 Dec 2009 ;VP-BDP Aeroflot - Russian Airlines ;lsd ;;
; VP-BDQ ;McDonnell Douglas MD-11F; Cargo ; 26 Jun 2008 ; 1 Dec 2009 ;VP-BDQ Aeroflot - Russian Airlines ;lsd ;;
; VP-BDR ;McDonnell Douglas MD-11F; Cargo ; 17 Jun 2008 ; 1 Dec 2009 ;VP-BDR Aeroflot - Russian Airlines ;lsd ;;
