;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 5N-BBI ;ATR 42-320;; 21 Dec 1995 ; 14 Jan 1997 ;4X-ATM Israir Airlines ;lsd ;;
; 5N-AYY ;BAC 1-11-203AE One-Eleven; Y79 ; 16 Dec 1990 ; 15 Oct 1994 ; Scrapped ;The Magnificat, lsd ;;
; 5N-BAA ;BAC 1-11-203AE One-Eleven; Y79 ; 27 Apr 1991 ; 29 Jul 1997 ; Written Off ;lsd ;;
; 5N-BAB ;BAC 1-11-414EG One-Eleven; Y86 ; 11 Apr 1991 ; 8 May 1997 ; Scrapped ;lsd ;;
; 5N-BBJ ;Boeing 737-217;; 1 Oct 1999 ; Jan 2001 ;TN-AGR Lina Congo ;lsd ;;
; 5N-BED ;Boeing 737-204(A);; May 2002 ;; Scrapped ;;;
; 5N-BEE ;Boeing 737-204(A);; 6 May 2002 ;; Stored ;;;
; 5N-BFJ ;Boeing 737-2B7(A);; 13 May 2003 ; 2 Mar 2007 ;ZS-PUI Star Air Cargo ;;;
; 5N-BFK ;Boeing 737-2B7(A);; 2 Sep 2003 ; 29 Oct 2006 ; Written Off ;lsd ;;
; 5N-BBA ;McDonnell Douglas DC-9-31;; 19 Oct 1992 ; 26 Jul 1995 ; Written Off ;lsd ;;
; 5N-BBC ;McDonnell Douglas DC-9-31;; 20 Oct 1992 ; Oct 1993 ; Scrapped ;;;
; 5N-BBE ;McDonnell Douglas DC-9-31;; 10 Jul 1994 ; 18 Aug 1994 ; Written Off ;;;
