;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SP-LMC ;Boeing 737-36N; Y145 ; 28 Mar 2005 ; 30 Mar 2009 ;N668AN Ansett Worldwide (AWAS) ;;;
; SP-LMD ;Boeing 737-36N; Y145 ; 7 Apr 2005 ; 30 Mar 2009 ;N669AN Ansett Worldwide (AWAS) ;lsf LOT - Polish Airlines ;;
; SP-LME ;Boeing 737-36N; Y145 ; 17 May 2006 ; 24 Nov 2008 ;PR-WJL Webjet Linhas Aereas ;lsd ;;
; SP-LLA ;Boeing 737-45D; Y162 ; 16 Jun 2006 ; May 2009 ;SP-LLA LOT Charters ;lsd ;;
; SP-LLD ;Boeing 737-45D; Y162 ; 2 May 2005 ; 1 Aug 2008 ;SP-LLD LOT - Polish Airlines ;lsd ;;
; SP-LLE ;Boeing 737-45D; Y162 ; 27 Jul 2005 ; May 2009 ;SP-LLE LOT - Polish Airlines ;lsf LOT - Polish Airlines ;;
; SP-LLF ;Boeing 737-45D; Y162 ; 1 Feb 2005 ; 2 Jun 2009 ;SP-LLF LOT - Polish Airlines ;lsf LOT - Polish Airlines ;;
; SP-LLG ;Boeing 737-45D; Y162 ; 6 Mar 2006 ; 1 Jun 2009 ;SP-LLG LOT Charters ;lsf LOT - Polish Airlines ;;
; SP-LLI ;Boeing 737-4Q8; Y162 ; Nov 2008 ; 8 Sep 2009 ;N916SK Sky King ;lsd ;;
; SP-LLK ;Boeing 737-4Q8; Y162 ; 14 Jun 2008 ; Jun 2009 ;SP-LLK LOT - Polish Airlines ;lsf LOT - Polish Airlines ;;
; SP-LLL ;Boeing 737-4Q8; Y162 ; 14 Jun 2008 ; Mar 2009 ;SP-LLL LOT - Polish Airlines ;lsf LOT - Polish Airlines ;;
