;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; TC-ATD ;Airbus A319-112; C8Y126 ; 18 Jun 2011 ; 1 Apr 2015 ;TC-ATD AtlasGlobal ;lsd ;;
; TC-OGU ;Airbus A319-132; Y124 ; 14 Dec 2005 ; 29 Jul 2008 ;TC-OGU Turkish Airlines ;lsd ;;
; TC-OGV ;Airbus A319-132; Y124 ; 18 Jan 2006 ; 20 Nov 2008 ;TC-JLP Turkish Airlines ;lsd ;;
; TC-ABL ;Airbus A320-214; C8Y150 ; 4 Aug 2014 ; 1 Apr 2015 ;TC-ABL AtlasGlobal ;lsd ;;
; TC-ATJ ;Airbus A320-233;; 27 Apr 2012 ; 22 Nov 2014 ; Scrapped ;lsd ;;
; TC-ATK ;Airbus A320-232; C8Y150 ; 29 May 2012 ; 1 Apr 2015 ;TC-ATK AtlasGlobal ;lsd ;;
; TC-ATM ;Airbus A320-232; C8Y150 ; 14 May 2014 ; 1 Apr 2015 ;TC-ATM AtlasGlobal ;lsd ;;
; TC-ATT ;Airbus A320-233; C8Y150 ; 20 Dec 2013 ; 1 Apr 2015 ;TC-ATT AtlasGlobal ;lsd ;;
; TC-OGE ;Airbus A320-214; C8Y150 ; 29 Apr 2004 ; 14 Dec 2007 ;VP-BXS National Air Services (NAS) ;lsd ;;
; TC-OGF ;Airbus A320-214;; 30 Nov 2006 ; 5 Jul 2007 ;N888CQ International Aviation Capital & Management ;;;
; TC-OGI ;Airbus A320-232; Y174 ; 30 Mar 2008 ; 3 Jan 2011 ;TC-OBL Onur Air ;lsd ;;
; TC-OGJ ;Airbus A320-232; Y174 ; Oct 2010 ; 2 Jan 2011 ;TC-OBM Onur Air ;lsd ;;
; TC-OGK ;Airbus A320-233; Y174 ; 30 Mar 2008 ; 8 Sep 2009 ;N951LF Aviation Capital Group (ACG) ;lsd ;;
; TC-OGL ;Airbus A320-233;; May 2008 ; 8 Apr 2009 ;N941LF Aviation Capital Group (ACG) ;lsd ;;
; TC-OGO ;Airbus A320-232; Y174 ; 17 May 2005 ; 6 Feb 2007 ;TC-OGO Saudi Arabian Airlines ;lsd ;;
; TC-OGP ;Airbus A320-232; Y174 ; 10 Jun 2005 ; 5 Feb 2007 ;TC-OGP Saudi Arabian Airlines ;lsd ;;
; TC-OGR ;Airbus A320-232; Y174 ; 16 Jun 2005 ; 7 Feb 2007 ;TC-OGR Saudi Arabian Airlines ;lsd ;;
; TC-TCD ;Airbus A320-232;; Dec 2008 ; 1 Apr 2009 ;TC-TCD Turkuaz Airlines ;lsf Turkuaz Airlines ;;
; TC-ETM ;Airbus A321-131; C8Y192 ; Dec 2009 ; 1 Apr 2015 ;TC-ETM AtlasGlobal ;lsd ;;
; TC-ETN ;Airbus A321-131; C8Y192 ; 15 May 2010 ; 1 Apr 2015 ;TC-ETN AtlasGlobal ;lsd ;;
; TC-ATB ;Airbus A321-211; Y210 ; 18 Jul 2011 ; 1 Apr 2015 ;TC-ATB AtlasGlobal ;lsd ;;
; TC-ATE ;Airbus A321-211; C10Y192 ; 26 Sep 2011 ; 1 Apr 2015 ;TC-ATE AtlasGlobal ;lsd ;;
; TC-ATF ;Airbus A321-211; C10Y192 ; 10 Oct 2011 ; 1 Apr 2015 ;TC-ATF AtlasGlobal ;lsd ;;
; TC-ATH ;Airbus A321-231; C8Y192 ; 22 Dec 2011 ; 1 Apr 2015 ;TC-ATH AtlasGlobal ;lsd ;;
; TC-ATO ;Airbus A321-231; C8Y192 ; 7 Sep 2012 ; 6 Jun 2013 ;YI-AQU Zagrosjet ;;;
