;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; RA-73000 ;Boeing 737-76N(WL);; 27 Sep 2007 ;; 21.4 Years ;;
; RA-73004 ;Boeing 737-76N(WL); VIP ; 18 Dec 2007 ;lsd ; 21.2 Years ;;
; VP-BNZ ;Boeing 737-7HD(WL) BBJ; VIP ; 1 Jul 2009 ;; 15.5 Years ;;
; RA-89018 ;Sukhoi Superjet 100-95LR; Y90 ; 29 Aug 2013 ;; 8.6 Years ;;
; RA-89019 ;Sukhoi Superjet 100-95LR; Y90 ; 29 Jan 2014 ;; 8.2 Years ;;
; RA-89020 ;Sukhoi Superjet 100-95LR; Y90 ; 28 Jan 2014 ;; 8.2 Years ;;
; RA-89029 ;Sukhoi Superjet 100-95LR; Y90 ; 19 May 2014 ;; 8 Years ;;
; RA-89030 ;Sukhoi Superjet 100-95LR; Y90 ; 30 May 2014 ;; 7.9 Years ;;
; RA-89031 ;Sukhoi Superjet 100-95LR; Y90 ; 26 Aug 2014 ;; 7.7 Years ;;
; RA-89048 ;Sukhoi Superjet 100-95LR; Y90 ; 26 Nov 2014 ;; 7.4 Years ;;
; RA-89049 ;Sukhoi Superjet 100-95LR; Y90 ; 5 Mar 2015 ;; 7.2 Years ;;
; RA-89050 ;Sukhoi Superjet 100-95LR; Y90 ; 30 Jun 2015 ;; 7.2 Years ;;
; RA-89054 ;Sukhoi Superjet 100-95LR; Y90 ; 10 Jul 2015 ;; 6.8 Years ;;
