;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; EI-FSL ;ATR 72-600 (72-212A);; Due ; Stored, opby Emerald Airlines ; 5.5 Years ;;
; EI-GPN ;ATR 72-600 (72-212A); Y70 ; Due ;St Tiernan / Tigernach, opby Emerald Airlines ; 6.2 Years ;;
; EI-GPO ;ATR 72-600 (72-212A); Y70 ; Due ; Stored, opby Emerald Airlines ; 6 Years ;;
; EI-GPP ;ATR 72-600 (72-212A); Y70 ; Due ;St. Ita / Ide , opby Emerald Airlines ; 5.9 Years ;;
; EI- ;ATR 72-600 (72-212A);; Due ; Stored, opby Emerald Airlines ; 8.8 Years ;;
; EI- ;ATR 72-600 (72-212A);; Due ; Stored, opby Emerald Airlines ; 8.5 Years ;;
; EI- ;ATR 72-600 (72-212A);; Due ; Stored, opby Emerald Airlines ; 7.6 Years ;;
