;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 9A-BER ;Airbus A319-112; Y150 ; 19 Aug 2021 ;opby Fly Air41 Airways ; 12.7 Years ;;
; D-ASSB ;Airbus A319-112; Y150 ; 5 Mar 2021 ;lsd ; 10.9 Years ;;
; D-ASSM ;Airbus A319-112; Y150 ; 13 Apr 2021 ;lsd ; 10.9 Years ;;
; 9A-IRM ;Airbus A320-214; Y180 ; 14 Oct 2021 ;opby Fly Air41 Airways ; 12.7 Years ;;
; 9A-SHO ;Airbus A320-214; Y180 ; 19 Nov 2021 ;opby Fly Air41 Airways ; 13 Years ;;
; D-ANNA ;Airbus A320-214; Y180 ; 20 Feb 2020 ;lsd, Katta macht Urlaub cs ; 14.4 Years ;;
; D-ASGK ;Airbus A320-214; Y180 ; 10 Aug 2018 ;; 16.1 Years ;;
; D-ASMR ;Airbus A320-214; Y180 ; 15 Oct 2018 ;; 16.3 Years ;;
