;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; PR-STI ; Embraer EMB-120ER Brasilia ; Y30 ; 8 Feb 2012 ;; 29.7 Years ;;
; PR-STZ ; Embraer EMB-120ER Brasilia ; Y30 ; 23 Oct 2014 ;; 28.7 Years ;;
