;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; F-OMUA ;Boeing 787-9 Dreamliner; C30W32Y232 ; 8 Oct 2018 ;lsd ; Fakarava ; 3.4 Years ;;
; F-ONUI ;Boeing 787-9 Dreamliner; C30W32Y232 ; 15 Jan 2019 ;lsd ; Tupaia ; 3.2 Years ;;
; F-OTOA ;Boeing 787-9 Dreamliner; C30W32Y232 ; 9 Aug 2019 ;; Tetiaroa ; 2.6 Years ;;
; F-OVAA ;Boeing 787-9 Dreamliner; C30W32Y232 ; 20 Jun 2019 ;; Bora Bora ; 2.8 Years ;;
