;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; P4-JAG ;Boeing 737-4Q8(SF); Cargo ; 2 Sep 2021 ;; 29.5 Years ;;
; P4-JMD ;Boeing 737-45D(SF); Cargo ; 3 Mar 2021 ;lsd ; 25.7 Years ;;
; HZ-AG99 ;Boeing 737-7AW(WL) BBJ; VIP ; Oct 2018 ;; 22.9 Years ;;
; P4-ACC ;Boeing 737-74Q(WL) BBJ; VIP ; 27 Mar 2018 ;; 23.1 Years ;;
