;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 5A-WAC ;Boeing 737-4B6;; 9 May 2012 ; Parked ; 28.9 Years ;;
; 5A-FLD ;Boeing 737-505;; 21 Oct 2018 ;; 25.7 Years ;;
; 5A-DMG ;Boeing 737-8GK(WL);; 28 Oct 2006 ;; 15.4 Years ;;
