;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-BGTY ;Boeing 737-2Q8(A);; 1 Dec 1987 ; 25 Apr 1988 ;G-BGTY Orion Airways ;lsf Orion Airways ;;
; G-BJCT ;Boeing 737-204(A);; Nov 1988 ; 10 Apr 1989 ;G-BJCT Britannia Airways ;lsf Britannia Airways ;;
; N700ML ;Boeing 737-2K9(A); Y122 ; Jun 1987 ; 1 Jul 1991 ;TC-JUU Sultan Air ;City of Miami, lsd ;;
; N701ML ;Boeing 737-2K9(A);; 5 Dec 1985 ; 20 Dec 1991 ;N714A Saudi Aramco ;lsd ;;
; N702ML ;Boeing 737-2T4(A);; 1 Nov 1986 ; May 1991 ;N702ML Southwest Airlines ;City of Orlando, 702, lsd ;;
; N703ML ;Boeing 737-2T4(A);; 24 Dec 1986 ; 1 Jun 1991 ;N703ML Sierra Pacific Airlines ;703 ;;
; N705ML ;Boeing 737-2T4(A);; Jun 1987 ; 15 May 1992 ;N705ML Cayman Airways ;705, lsd ;;
; N709ML ;Boeing 737-2H4;; 15 Jan 1987 ; 10 Sep 1987 ;N709ML Casino Express ;;;
; N721ML ;Boeing 737-2T4(A); F8Y105 ; 1 Apr 1987 ; 1 May 1991 ;N721ML Southwest Airlines ;lsf AIG Leasing Corporation ;;
; N722ML ;Boeing 737-2T4(A); F8Y105 ; 1 Apr 1987 ; 1 May 1991 ;N722ML Southwest Airlines ;lsf Atlantic Airlease Inc ;;
; N723ML ;Boeing 737-25A(A);; 8 Jun 1987 ; 15 Mar 1991 ;N222AW America West Airlines ;;;
; N724ML ;Boeing 737-25A(A);; 3 Aug 1987 ; 24 May 1991 ;V5-ANA Air Namibia ;;;
; N725ML ;Boeing 737-25A(A);; 17 Dec 1987 ; 7 Jan 1992 ;N685MA MarkAir ;;;
; OY-MBW ;Boeing 737-2L9(A);; 11 Sep 1985 ; 13 Nov 1988 ;OY-MBW Maersk Air ;lsf Maersk Air ;;
; N1056T ;McDonnell Douglas DC-9-14; Y83 ; 24 Sep 1979 ; Jul 1991 ; Scrapped ;lsd ;;
; N1060T ;McDonnell Douglas DC-9-15; Y83 ; 15 Dec 1980 ; Jul 1991 ; Scrapped ;lsd ;;
; N1062T ;McDonnell Douglas DC-9-15; F8Y70 ; 27 May 1980 ; Jul 1991 ;HK-3795X Inter (Intercontinental de Aviación) ;lsf Bankers Trust Compnay of California ;;
; N1064T ;McDonnell Douglas DC-9-15; F8Y70 ; Jan 1983 ; Jul 1991 ;N1064T Great American Airways ;The Cities of Dallas & Fort Worth, lsd ;;
; N1065T ;McDonnell Douglas DC-9-15; F8Y70 ; 25 Oct 1980 ; Jul 1991 ; Scrapped ;lsd ;;
; N1066T ;McDonnell Douglas DC-9-15; F8Y70 ; Oct 1979 ; Jul 1991 ;HK-3710X Inter (Intercontinental de Aviación) ;lsf Bankers Trust Company of California ;;
; N1067T ;McDonnell Douglas DC-9-15; F8Y70 ; Oct 1979 ; Jul 1991 ;HK-3752X Inter (Intercontinental de Aviación) ;lsf Bankers Trust Company of California ;;
; N1069T ;McDonnell Douglas DC-9-15; F8Y70 ; 16 May 1980 ; Jul 1991 ;HK-3720X Inter (Intercontinental de Aviación) ;lsf Bankers Trust Company of California ;;
; N1070T ;McDonnell Douglas DC-9-15; F8Y70 ; 1 Jun 1981 ; 23 Apr 1991 ;N1070T Great American Airways ;;;
; N8920E ;McDonnell Douglas DC-9-31;; 9 Jul 1991 ; 2 Aug 1994 ;N8920E Northwest Airlines ;lsf Aeron Aviation Resources Holdings ;;
; N8921E ;McDonnell Douglas DC-9-31;; 9 Jul 1991 ; 2 Aug 1994 ;N8921E Northwest Airlines ;lsf Aeron Aviation Resources Holdings ;;
; N8922E ;McDonnell Douglas DC-9-31;; 9 Jul 1991 ; 1 Dec 1994 ;YV-720C Aserca Airlines ;lsf Aeron Aviation Resources Holdings ;;
; N8923E ;McDonnell Douglas DC-9-31;; 9 Jul 1991 ; 21 Jul 1994 ;N8923E Northwest Airlines ;lsf Aeron Aviation Resources Holdings ;;
; N8924E ;McDonnell Douglas DC-9-31;; 9 Jul 1991 ; 1 Sep 1994 ;N8924E Sun Jet International ;lsf Aeron Resources Holdings ;;
; N8925E ;McDonnell Douglas DC-9-31;; 9 Jul 1991 ; 14 Nov 1991 ;N8925E Northwest Airlines ;lsf Aeron Aviation Resources Holdings ;;
; N8929E ;McDonnell Douglas DC-9-31;; 9 Jul 1991 ; 14 Nov 1991 ;N8929E Northwest Airlines ;lsf Aeron Aviation Resources Holdings ;;
; N8931E ;McDonnell Douglas DC-9-31;; 9 Jul 1991 ; 14 Nov 1991 ;N8931E Sun Jet International ;lsf Aeron Aviation Resources Holdings ;;
; N8943E ;McDonnell Douglas DC-9-31;; 9 Jul 1991 ; 14 Nov 1991 ;XA-SHW SARO - Servicios Aéreos Rutas Oriente ;lsf Aeron Aviation Resources Holdings ;;
; N8944E ;McDonnell Douglas DC-9-31;; 9 Jul 1991 ; 14 Nov 1991 ;N8944E Northwest Airlines ;lsf Aeron Aviation Resources Holdings ;;
