;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; ER-BCT ;Boeing 737-3B3(QC);; 16 Nov 2021 ; Parked ;; 30 Years ;;
; ER-BAE ;Boeing 747-41R;; 8 Sep 2019 ; Parked CGK, lsd ; Gheetha ; 18.4 Years ;;
; ER-BAS ;Boeing 747-409(BDSF); Cargo ; 14 Feb 2022 ;lsf Aquiline International ;; 30.6 Years ;;
