;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N1117J ;BAC 1-11-204AF One-Eleven; Y79 ; May 1982 ; Jan 1983 ;N1117J USAir ;lsf USAir ;;
; C-FQBN ;BAC 1-11-304AX One-Eleven;; 1 Jan 1974 ; 14 Mar 1984 ;G-YMRU Airways International Cymru ;101 ;;
; C-FQBO ;BAC 1-11-304AX One-Eleven;; 1 Jan 1974 ; 1 Nov 1984 ;G-WLAD Airways International Cymru ;102 ;;
; C-FQBR ;BAC 1-11-402AP One-Eleven;; 1 Jan 1974 ; 30 Dec 1985 ;5N-AOW Okada Air ;103 ;;
; C-GQBP ;BAC 1-11-420EL One-Eleven;; 28 Sep 1982 ; May 1985 ;5N-AOM Okada Air ;;;
; C-GQBV ;BAC 1-11-420EL One-Eleven;; 28 Sep 1982 ; May 1985 ;5N-AOS Okada Air ;;;
; C-GQBA ;Boeing 737-2L9(A);; Aug 1982 ; 1 Sep 1983 ;C2-RN9 Air Nauru ;lsf Chemco International ;;
; C-GQBB ;Boeing 737-296(A); Y118 ; 10 May 1985 ; 20 Oct 1986 ;C-GQBB Canadian Pacific Air Lines ;;;
; C-GQBC ;Boeing 737-202C;; 7 Sep 1984 ; 10 Mar 1986 ;N801AL Aloha Airlines ;;;
; C-GQBD ;Boeing 737-210C;; 16 Nov 1984 ; 15 Oct 1987 ;N728JE Jet East International ;;;
; C-GQBH ;Boeing 737-296(A); Y118 ; 27 Apr 1985 ; 20 Oct 1986 ;C-GQBH Canadian Pacific Air Lines ;;;
; C-GQBQ ;Boeing 737-2L9(A);; 18 Nov 1981 ; 14 Sep 1982 ;C2-RN8 Air Nauru ;;;
; C-GQBS ;Boeing 737-2M8(A);; 10 Aug 1983 ; 15 Apr 1985 ;OO-TEH TEA - Trans European Airlines ;lsf TEA - Trans European Airlines ;;
; C-GQBT ;Boeing 737-2Q9(A);; 15 Nov 1985 ; 30 Apr 1986 ;OO-TEK TEA - Trans European Airlines ;lsf TEA - Trans European Airlines ;;
; LN-BRL ;Boeing 737-296(A);; 11 Dec 1986 ; Mar 1987 ;LN-BRL Braathens S.A.F.E. ;lsf Braathens S.A.F.E. ;;
; C-GQBG ;Douglas DC-8-54CF Jet Trader;; 1 Jul 1985 ; Jul 1986 ;N8888B International Air Leases (IAL) ;lsd ;;
; C-GQBA ;Douglas DC-8-63;; 3 May 1984 ; 27 Sep 1986 ;C-GQBA Nationair ;lsd ;;
; C-GQBF ;Douglas DC-8-63;; 22 Nov 1984 ; 29 Sep 1986 ;C-GQBF Nationair ;lsd ;;
