;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-BAAA ;ATR 42-300;; Feb 2000 ; 10 Dec 2002 ;SP-KTR Globus Airlines ;;;
; D-BBBB ;ATR 42-300;; 2 Jun 2000 ; 7 Jul 2004 ;PK-VSX Dirgantara Air Services ;;;
; D-BCRQ ;ATR 42-300;; 27 Aug 2001 ; 4 Jul 2008 ;VP-BLI UTair Aviation ;;;
; D-BCRR ;ATR 42-300;; 31 Aug 2001 ; 5 Mar 2008 ;VP-BLJ UTair Aviation ;;;
; D-BCRS ;ATR 42-300;; 24 Sep 2001 ; 30 Mar 2008 ;VP-BLU UTair Aviation ;;;
; D-BCRT ;ATR 42-300(QC);; 22 Oct 2001 ; 27 May 2008 ;VP-BLO UTair Aviation ;;;
; D-BJJJ ;ATR 42-300;; 23 Oct 2001 ; 22 Apr 2008 ;VP-BLN UTair Aviation ;;;
; F-GEQJ ;ATR 42-300; Y46 ; 30 Mar 2000 ; 6 Nov 2000 ;F-GEQJ Air Liberté ;lsd ;;
; D-ACCC ;ATR 72-212;; 21 Dec 2000 ; 27 Jun 2001 ;D-ACCC SkyTeam ;;;
; D-ADDD ;ATR 72-212;; 23 Dec 2000 ; 2 Aug 2002 ;ZK-JSZ Origin Pacific Airways ;;;
; PH-DMB ;Fokker F50; Y50 ; 27 Jan 2000 ; Mar 2000 ;PH-DMB Denim Air ;lsf Denim Air ;;
; PH-DMD ;Fokker F50; Y50 ; 15 Jan 1999 ; Aug 1999 ;PH-DMD Denim Air ;lsf Denim Air ;;
; PH-DMO ;Fokker F50; Y50 ; Aug 1999 ; Mar 2000 ;PH-DMO Denim Air ;lsf Denim Air ;;
