;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N300ML ;Airbus A320-231;; 21 Apr 1995 ; 16 May 1996 ;N644AW America West Airlines ;lsd ;;
; N301ML ;Airbus A320-231;; 1 Jun 1995 ; 27 Mar 1996 ;N643AW America West Airlines ;lsd ;;
; N302ML ;Airbus A320-231;; 10 Jun 1995 ; 1 May 1996 ;N302ML Transmeridian Airlines ;lsd ;;
; N303ML ;Airbus A320-231;; 8 Jun 1995 ; 29 May 1996 ;N303ML America West Airlines ;lsd ;;
; N304ML ;Airbus A320-231;; 10 Jun 1995 ; 17 Jun 1999 ;N304ML Transmeridian Airlines ;lsd ;;
; N311ML ;Boeing 737-76N;; 14 Dec 1999 ; 11 Feb 2002 ;PR-GON GOL Transportes Aéreos ;lsd ;;
; N312ML ;Boeing 737-76N;; 19 Jan 2000 ; 7 Feb 2002 ;PR-GOM GOL Transportes Aéreos ;lsd ;;
; N313ML ;Boeing 737-76N;; 21 Nov 2000 ; 24 Jan 2002 ;B-2679 Shenzhen Airlines ;lsd ;;
; N314ML ;Boeing 737-76Q;; 24 Jan 2001 ; 7 Aug 2002 ;PR-SAH Rio Sul ;lsd ;;
; N315ML ;Boeing 737-76N;; 19 Jul 2001 ; 11 Sep 2001 ;B-2678 Shenzhen Airlines ;lsd ;;
; N361ML ;Boeing 737-7BX;; 29 Sep 2000 ; 30 May 2002 ;G-STRC Astraeus ;361, lsd ;;
; N362ML ;Boeing 737-7BX;; 19 Oct 2000 ; 31 May 2002 ;G-STRD Astraeus ;362, lsd ;;
; N363ML ;Boeing 737-7BX;; 29 Nov 2000 ; 17 Jul 2002 ;6V-AHN Air Senegal ;lsd ;;
; N364ML ;Boeing 737-7BX;; 30 Jan 2001 ; 21 Oct 2002 ;6V-AHO Air Senegal ;364, lsd ;;
; N365ML ;Boeing 737-7BX;; 21 Feb 2001 ; 28 Jan 2003 ;VH-VBT Virgin Blue ;lsd ;;
; N366ML ;Boeing 737-7BX;; 19 Apr 2001 ; 13 Nov 2002 ;B-5025 Shenzhen Airlines ;lsd ;;
; N367ML ;Boeing 737-7BX;; 11 Jun 2001 ; 13 Nov 2002 ;B-5026 Shenzhen Airlines ;lsd ;;
; N570ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 9 Dec 1997 ; 26 Dec 2003 ;N570ML Mesa Airlines ;;;
; N571ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 17 Dec 1997 ; 26 Dec 2003 ;N571ML Mesa Airlines ;;;
; N572ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 10 Mar 1998 ; 15 Apr 2003 ;VT-SAL Air Sahara ;;;
; N573ML ;Bombardier CRJ-200LR (CL-600-2B19);; 31 Mar 1998 ; 18 Apr 2003 ;VT-SAO Air Sahara ;;;
; N574ML ;Bombardier CRJ-200LR (CL-600-2B19);; 11 Jun 1998 ; 19 Feb 2003 ;VT-SAP Air Sahara ;;;
; N575ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 3 Sep 1998 ; 13 Dec 2002 ;N575ML Air Wisconsin ;575 ;;
; N576ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 11 Sep 1998 ; 12 Sep 2001 ;N576ML Air Wisconsin ;576 ;;
; N577ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 29 Oct 1998 ; 15 Apr 2002 ;C-GKEJ Air Canada Jazz ;577, lsd ;;
; N578ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 10 Nov 1998 ; 29 Apr 2002 ;C-GKEK Air Canada Jazz ;578, lsd ;;
; N579ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 8 Dec 1998 ; 9 May 2002 ;C-GKEM Air Canada Jazz ;579, lsd ;;
; N580ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Jan 1999 ; 15 Aug 2001 ;N580ML Air Wisconsin ;580 ;;
; N581ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Apr 1999 ; 29 May 2002 ;C-GKEP Air Canada Jazz ;581, lsd ;;
; N582ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 22 Jun 1999 ; 2 Dec 2002 ;N434AW Air Wisconsin ;582 ;;
; N583ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 16 Jul 1999 ; 5 Aug 2002 ;C-GKEZ Air Canada Jazz ;583, lsd ;;
; N584ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 22 Jul 1999 ; 16 Aug 2002 ;C-GKFR Air Canada Jazz ;584, lsd ;;
; N585ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 8 Sep 1999 ; 29 Aug 2002 ;C-GKGC Air Canada Jazz ;lsd ;;
; N586ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 6 Oct 1999 ; 4 Apr 2002 ;N422AW Air Wisconsin ;586 ;;
; N587ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Oct 1999 ; 15 Aug 2001 ;N421ZW Air Wisconsin ;587 ;;
; N588ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 20 Jan 2000 ; 5 Jun 2002 ;C-GKER Air Canada Jazz ;588, lsd ;;
; N589ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 1 Mar 2000 ; 16 Aug 2001 ;C-GKEU Air Canada Jazz ;589, lsd ;;
; N590ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 28 Mar 2000 ; 15 Jul 2002 ;C-GKEW Air Canada Jazz ;590, lsd ;;
; N591ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 10 Apr 2000 ; Aug 2001 ;N591ML SkyWest Airlines ;lsd ;;
; N592ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; Nov 2002 ; 30 Oct 2003 ;N592ML US Airways Express ;MRA ;;
; N593ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; Nov 2002 ; 30 Oct 2003 ;N593ML US Airways Express ;MRB ;;
; N650ML ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 26 Sep 2003 ; 15 Feb 2004 ;N650ML Mesa Airlines ;lsd ;;
; N103ML ;Fokker F100; F8Y90 ; 20 Oct 1993 ; 1 Feb 2001 ;PH-MXC Fokker Services ;03, lsd ;;
; N104ML ;Fokker F100;; 12 Nov 1993 ; 30 Mar 2001 ;PH-MXD Fokker Services ;;;
; N105ML ;Fokker F100; F8Y90 ; 21 Dec 1993 ; 28 Apr 2001 ;F-WQPG debis AirFinance ;05, lsd ;;
