;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-7695 ;Bombardier CRJ-200ER (CL-600-2B19); VIP ; 10 Oct 2008 ;lsd ; 23.5 Years ;;
; B-7697 ;Bombardier Challenger 850 (CL-600-2B19); VIP ; 22 Mar 2010 ;; 13.7 Years ;;
; B-7767 ;Bombardier Challenger 850 (CL-600-2B19); VIP ; 21 Sep 2012 ;lsd ; 11.5 Years ;;
; B-7795 ;Bombardier Challenger 850 (CL-600-2B19); VIP ; 26 Nov 2011 ;lsd ; 13.2 Years ;;
