;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-8169 ;Airbus A320-214(WL); Y180 ; 17 Nov 2018 ;; 6.5 Years ;;
; B-8388 ;Airbus A320-214; Y174 ; 25 Apr 2017 ;lsd ; 10.2 Years ;;
; B-8511 ;Airbus A320-214(WL); Y180 ; 30 Oct 2016 ;lsd, Green City NanNing cs ; 7.8 Years ;;
; B-8655 ;Airbus A320-214(WL); Y180 ; 19 Aug 2016 ;lsd, Transformers 5 cs ; 7.6 Years ;;
; B-8733 ;Airbus A320-214(WL); Y180 ; 8 Sep 2016 ;lsd ; 7.6 Years ;;
; B-8851 ;Airbus A320-214; Y174 ; 26 Jun 2017 ;; 9.5 Years ;;
; B-304W ;Airbus A320-251N; Y186 ; 23 Jan 2019 ;lsd ; 3.1 Years ;;
; B-304X ;Airbus A320-251N; Y186 ; 28 Dec 2018 ;lsd ; 3.2 Years ;;
; B-306Q ;Airbus A320-251N; Y186 ; 22 Mar 2019 ;lsd ; 3 Years ;;
; B-306R ;Airbus A320-251N; Y186 ; 20 Mar 2019 ;lsd ; 3 Years ;;
; B-3122 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 25 Mar 2015 ;; 13.7 Years ;;
; B-3125 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 2 Apr 2015 ; Parked NNG ; 13.7 Years ;;
; B-3157 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 20 Sep 2017 ; Parked RIZ, lsd ; 12.6 Years ;;
; B-3159 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 16 Jun 2017 ;lsd ; 12.5 Years ;;
; B-3165 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 17 Mar 2015 ;; 12 Years ;;
; B-3166 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 14 Mar 2017 ; Parked, lsd ; 11.9 Years ;;
; B-3172 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 3 Nov 2016 ;; 11.5 Years ;;
; B-3173 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 3 Nov 2016 ; Parked NNG ; 11.3 Years ;;
; B-3175 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 3 Nov 2016 ; Parked RIZ ; 11.2 Years ;;
; B-3176 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 10 Dec 2015 ; Parked NNG, lsd ; 11.2 Years ;;
; B-3178 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 23 Jan 2017 ; Parked NNG, lsd ; 11 Years ;;
; B-3179 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 17 Mar 2015 ;lsd ; 10.9 Years ;;
; B-3180 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 17 Dec 2015 ; Parked TSN, lsd ; 10.8 Years ;;
; B-3183 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 17 Dec 2015 ;; 10.5 Years ;;
; B-3185 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 10 Dec 2015 ;; 10.5 Years ;;
; B-3186 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 10 Dec 2015 ; Parked ; 10.4 Years ;;
; B-3215 ;Embraer ERJ-190LR (ERJ-190-100 LR); Y106 ; 1 Feb 2015 ;lsd ; 9.3 Years ;;
