;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; CS-TDI ;Airbus A310-304;; 4 Oct 2010 ; 20 Dec 2010 ;CS-TDI White ;lsf White ;;
; F-OKRM ;Airbus A320-211; Y167 ; 2 Feb 2007 ; 25 Apr 2008 ;F-OKRM AlMasria Universal Airlines ;lsf Menajet ;;
; LZ-FBC ;Airbus A320-214; Y180 ; 1 Mar 2013 ; 30 May 2013 ;LZ-FBC Bulgaria Air ;lsf Bulgaria Air ;;
; LZ-FBD ;Airbus A320-214; Y180 ; 1 Mar 2013 ; 30 May 2013 ;LZ-FBD Bulgaria Air ;lsf Bulgaria Air ;;
; LZ-MDA ;Airbus A320-232; Y180 ; 1 Jan 2013 ; 16 May 2013 ;LZ-MDA Air Via ;lsf Air Via ;;
; LZ-MDB ;Airbus A320-232; Y180 ; 11 Jan 2013 ; 17 Apr 2013 ;LZ-MDB Air Via ;lsf Air Via ;;
; OK-HCA ;Airbus A320-214; Y180 ; 30 Jan 2013 ; 29 Apr 2013 ;OK-HCA HOLIDAYS Czech Airlines ;lsf HOLIDAYS Czech Airlines ;;
; TS-INB ;Airbus A320-214;; Dec 2007 ; Mar 2008 ;TS-INB Nouvelair Tunisie ;lsf Nouvelair Tunisie ;;
; VP-CXH ;Airbus A320-214;; 28 Oct 2013 ; 13 Nov 2013 ;VP-CXH flynas ;lsd ;;
; VP-CXI ;Airbus A320-214; Y180 ; 5 Sep 2013 ; 13 Nov 2013 ;VP-CXI flynas ;lsd ;;
; VP-CXJ ;Airbus A320-214(WL); Y180 ; 31 Jul 2013 ; 13 Nov 2013 ;VP-CXJ flynas ;lsd ;;
; VP-CXK ;Airbus A320-214; Y180 ; 12 Jul 2013 ; 13 Nov 2013 ;VP-CXK flynas ;lsd ;;
; VP-CXL ;Airbus A320-214; Y180 ; 19 Jul 2013 ; 13 Nov 2013 ;VP-CXL flynas ;lsd ;;
; VP-CXM ;Airbus A320-214; Y180 ; 30 Jun 2013 ; 13 Nov 2013 ;VP-CXM flynas ;lsd ;;
; VP-CXO ;Airbus A320-214; Y180 ; 21 Jun 2013 ; 13 Nov 2013 ;VP-CXO flynas ;lsd ;;
; VP-CXP ;Airbus A320-214; Y180 ; 5 Jun 2013 ; 13 Nov 2013 ;VP-CXP flynas ;lsd ;;
; VP-CXQ ;Airbus A320-214; Y180 ; 22 May 2013 ; 13 Nov 2013 ;VP-CXQ flynas ;lsd ;;
; VP-CXR ;Airbus A320-214; Y180 ; 12 May 2009 ; 13 Nov 2013 ;VP-CXR flynas ;lsd ;;
; VP-CXS ;Airbus A320-214; Y180 ; 20 Feb 2009 ; 13 Nov 2013 ;VP-CXS flynas ;lsd ;;
; VP-CXT ;Airbus A320-214; Y180 ; 12 Mar 2009 ; 13 Nov 2013 ;VP-CXT flynas ;lsd ;;
; VP-CXU ;Airbus A320-214; Y180 ; 23 Nov 2009 ; 13 Nov 2013 ;VP-CXU flynas ;lsd ;;
; VP-CXW ;Airbus A320-214; Y180 ; 18 Apr 2008 ; 13 Nov 2013 ;VP-CXW flynas ;lsd ;;
; VP-CXX ;Airbus A320-214; Y180 ; 6 Mar 2008 ; 13 Nov 2013 ;VP-CXX flynas ;lsd ;;
; VP-CXY ;Airbus A320-214; Y180 ; 11 Feb 2008 ; 13 Nov 2013 ;VP-CXY flynas ;lsd ;;
; VP-CXZ ;Airbus A320-214; Y180 ; 25 Jan 2008 ; 13 Nov 2013 ;VP-CXZ flynas ;lsd ;;
; OK-SWU ;Boeing 737-522; Y111 ; 29 Oct 2007 ; 1 May 2008 ;OK-SWU Smartwings ;lsf Smartwings ;;
; OK-SWV ;Boeing 737-522; Y111 ; 29 Oct 2007 ; 8 May 2008 ;OK-SWV Smartwings ;lsf Smartwings ;;
; 9M-ACM ;Boeing 747-428(M);; 2 Apr 2013 ; Sep 2013 ;9M-ACM Eaglexpress Air ;lsf Eaglexpress Air ;;
; 9M-MPD ;Boeing 747-4H6;; 27 Jan 2013 ; 14 Nov 2013 ;9M-MPD Eaglexpress Air ;lsf Eaglexpress Air ;;
; 9M-MPK ;Boeing 747-4H6;; 7 Sep 2013 ; 13 Nov 2013 ;9M-MPK flynas ;lsf Eaglexpress Air ;;
; PK-LHF ;Boeing 747-412; C12Y492 ; Sep 2013 ; 12 Nov 2013 ;PK-LHF Lion Air ;opby Lion Air ;;
; G-CDPT ;Boeing 767-319ER;; 19 Oct 2009 ; 8 Feb 2010 ;G-CDPT ILFC ;lsf Flyglobespan ;;
; VP-CQT ;Embraer ERJ-190LR (ERJ-190-100 LR); Y114 ; 13 May 2011 ; 13 Nov 2013 ;VP-CQT flynas ;;;
; VP-CQV ;Embraer ERJ-190LR (ERJ-190-100 LR); Y114 ; 29 Dec 2010 ; 13 Nov 2013 ;VP-CQV flynas ;;;
; VP-CQW ;Embraer ERJ-190LR (ERJ-190-100 LR); Y114 ; 13 Jan 2009 ; 13 Nov 2013 ;VP-CQW flynas ;;;
; VP-CQX ;Embraer ERJ-190LR (ERJ-190-100 LR); Y114 ; 17 Dec 2008 ; 13 Nov 2013 ;VP-CQX flynas ;lsd ;;
; VP-CQY ;Embraer ERJ-190LR (ERJ-190-100 LR); Y114 ; 19 Dec 2008 ; 13 Nov 2013 ;VP-CQY flynas ;lsd ;;
; VP-CQZ ;Embraer ERJ-190LR (ERJ-190-100 LR); Y114 ; 2 Nov 2008 ; 13 Nov 2013 ;VP-CQZ flynas ;lsd ;;
; VP-CQR ;Embraer ERJ-195AR (ERJ-190-200 IGW); Y118 ; 13 May 2013 ; 12 Dec 2013 ;VQ-BRX Saratov Airlines ;lsd ;;
; VP-CQS ;Embraer ERJ-195AR (ERJ-190-200 IGW);; 14 Jul 2012 ; May 2013 ;VQ-BRY Saratov Airlines ;lsd ;;
