;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; PZ-TFA ;Fokker F70;; 17 Mar 2015 ;; 26.4 Years ;;
; PZ-TFB ;Fokker F70;; 17 Mar 2015 ;; 26.1 Years ;;
; PZ-TFC ;Fokker F70;; 10 Jul 2018 ;; 24.9 Years ;;
