;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-GRYA ;Airbus A310-304;; 29 Jan 2001 ; 6 May 2003 ;CS-TKI SATA International ;;;
; C-GRYD ;Airbus A310-304; Y264 ; 29 Jan 2001 ; 9 Nov 2001 ;N435XS WFBN Wells Fargo Bank Northwest ;lsd ;;
; C-GRYI ;Airbus A310-304; Y264 ; 29 Jan 2001 ; 1 May 2002 ;F-GRNS Euralair ;lsd ;;
; C-GRYV ;Airbus A310-304;; 29 Jan 2001 ; 12 Feb 2003 ;N440XS WFBN Wells Fargo Bank Northwest ;lsd ;;
; C-GKZA ;Airbus A319-112;; 29 Oct 2001 ; 9 Nov 2001 ;C-GJUK Skyservice Airlines ;lsd ;;
; C-GVNY ;Airbus A320-212; Y180 ; 4 Dec 1995 ; 31 Mar 1996 ;G-MONY Monarch Airlines ;lsf Monarch Airlines ;;
; C-GVXA ;Airbus A320-212;; 25 May 1993 ; 2 Jan 2002 ;N320AW Ansett Worldwide (AWAS) ;lsd ;;
; C-GVXB ;Airbus A320-212; Y174 ; 13 Nov 1999 ; 9 Nov 2001 ;C-GVXB Skyservice Airlines ;lsd ;;
; C-GVXC ;Airbus A320-212;; 14 Apr 1994 ; 19 Dec 2001 ;C-GJUL Skyservice Airlines ;lsd ;;
; C-GVXD ;Airbus A320-212;; 21 Mar 1996 ; 19 Dec 2001 ;C-GJUM Skyservice Airlines ;lsd ;;
; C-GVXE ;Airbus A320-212;; 24 Jan 1997 ; 19 Dec 2001 ;C-GJUP Skyservice Airlines ;lsd ;;
; C-GVXF ;Airbus A320-212; Y180 ; 18 Apr 1997 ; 9 Nov 2001 ;C-GJUQ Skyservice Airlines ;lsd ;;
; C-GVXH ;Airbus A320-212;; 30 Apr 2001 ; 3 May 2002 ;F-WKCI GATX Leasing ;lsd ;;
; C-GXBB ;Airbus A320-212; Y180 ; 17 Dec 2000 ; 27 Apr 2001 ;G-OZBB Monarch Airlines ;lsf Monarch Airlines ;;
; C-GZCD ;Airbus A320-212; Y180 ; 19 Dec 2000 ; 28 Apr 2001 ;G-MPCD Monarch Airlines ;lsf Monarch Airlines ;;
; C-GGWA ;Airbus A330-202; Y340 ; 29 May 1998 ; 4 Mar 2002 ;F-WQQM Precision Aviation Consulting and Training Inc ;lsd ;;
; C-GGWB ;Airbus A330-202; Y340 ; 29 Apr 1998 ; 2 Jul 2002 ;I-VLED Volare Airlines ;lsd ;;
; C-GGWC ;Airbus A330-202; Y340 ; 28 May 1999 ; 25 Feb 2002 ;F-WQQL Precision Aviation Consulting and Training Inc ;lsd ;;
; C-GGWD ;Airbus A330-202; Y340 ; 26 May 2000 ; 11 Apr 2002 ;I-VLEF Volare Airlines ;lsd ;;
; C-GZIA ;Airbus A340-313;; 19 Sep 2001 ; 18 Jan 2002 ;F-OJTN Air Tahiti Nui ;lsd ;;
; C-FECJ ;Boeing 737-2Q9(A);; 1 May 2001 ; 9 Nov 2001 ;C-FECJ CanJet ;lsf US Airways ;;
; C-FGCJ ;Boeing 737-201(A);; 1 May 2001 ; 9 Nov 2001 ;C-FGCJ CanJet ;lsf US Airways ;;
; C-FHCJ ;Boeing 737-201(A);; 1 May 2001 ; 9 Nov 2001 ;C-FHCJ CanJet ;lsf US Airways ;;
; C-FJCJ ;Boeing 737-201(A);; 1 May 2001 ; 9 Nov 2001 ;C-FJCJ CanJet ;lsf US Airways ;;
; C-FJLB ;Boeing 737-201(A);; 27 Jul 2001 ; 9 Nov 2001 ;C-FJLB Air North ;lsf US Airways ;;
; C-FJLT ;Boeing 737-2A9C; Cargo ; 1 May 2001 ; 18 Jun 2002 ;PK-LIH Bouraq Indonesia Airlines ;;;
; C-FMCJ ;Boeing 737-296(A);; 1 May 2001 ; 9 Nov 2001 ;C-FMCJ CanJet ;lsf US Airways ;;
; C-FNAJ ;Boeing 737-201(A);; 1 May 2001 ; 9 Nov 2001 ;N239US Jetran ;lsf US Airways ;;
; C-FNAP ;Boeing 737-242C;; 5 Apr 2001 ; 13 Sep 2002 ;C-FNAP Logistic Air ;;;
; C-FNAQ ;Boeing 737-242C;; 5 Apr 2001 ; 13 Sep 2002 ;C-FNAQ Logistic Air ;;;
; C-FNAX ;Boeing 737-201(A);; 1 May 2001 ; 9 Nov 2001 ;CP-2438 Aerosur ;;;
; C-FRYG ;Boeing 737-2H4(A);; 5 Apr 2001 ;; Preserved ;;;
; C-FRYH ;Boeing 737-201(A);; 1 May 2001 ; 19 Oct 2001 ;N227AU United States Navy ;lsf US Airways ;;
; C-FRYL ;Boeing 737-2H4(A);; 5 Apr 2001 ; 15 Nov 2002 ;N324CA Amtec Corporation ;;;
; C-FVCJ ;Boeing 737-201(A);; 1 May 2001 ; 9 Nov 2001 ;C-FVCJ CanJet ;lsf US Airways ;;
; C-GEIM ;Boeing 737-201(A);; 1 May 2001 ; 9 Nov 2001 ;N240AU Ryan International Airlines ;lsf US Airways ;;
