;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EY-622 ;Airbus A320-212;; Aug 2012 ; 16 May 2014 ; Scrapped ;lsd ;;
; EY-623 ;Airbus A320-231;; Dec 2012 ; 2 Feb 2014 ; Written Off ;;;
; EY-625 ;Airbus A320-212;; 4 Aug 2014 ; 10 Nov 2014 ;UR-CMK YanAir ;lsf YanAir ;;
; EY-626 ;Airbus A320-231;; 4 Sep 2014 ; Mar 2015 ;C5-AAH Pier Seven Aviation ;;;
; EY-706 ;Airbus A320-231;; Nov 2015 ; Feb 2016 ;EP-TTC Atrak Air ;lsf Andjet Aviation ;;
; EY-532 ;Boeing 737-25A(A); C8Y112 ; 20 Mar 2008 ; 14 Jul 2011 ;EY-532 Daallo Airlines ;;;
; EY-533 ;Boeing 737-247(A); C8Y112 ; Oct 2008 ;; Stored ;;;
; EY-534 ;Boeing 737-247(A); C8Y112 ; Mar 2008 ; 2012 ; Stored ;;;
; EY-535 ;Boeing 737-301; C8Y132 ; Oct 2008 ; 4 Jul 2009 ;E7-BBA Icar Air ;;;
; EY-539 ;Boeing 737-3B7;; 14 Sep 2011 ; 21 Mar 2012 ;EY-539 Daallo Airlines ;;;
; EY-540 ;Boeing 737-3Z0;; 23 Jul 2014 ; 14 Nov 2014 ;UR-CNF YanAir ;;;
; EY-537 ;Boeing 737-4B7;; 5 Feb 2009 ; Feb 2010 ;EY-537 Iraqi Airways ;;;
; EY-538 ;Boeing 737-4Y0;; Feb 2013 ; 11 Feb 2015 ;UR-CNP YanAir ;;;
