;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; HA-KAM ;ATR 42-320(F); Cargo ; May 2020 ;; 34.4 Years ;;
; HA-KAN ;ATR 42-320(F); Cargo ; 19 Feb 2020 ;; 33.2 Years ;;
; HA-KAO ;ATR 72-202(F); Cargo ; 13 Jul 2020 ;; 31.6 Years ;;
; HA-KAT ;ATR 72-201(F); Cargo ; 9 Jul 2021 ;; 32.9 Years ;;
; HA-KAU ;ATR 72-201(F); Cargo ; 27 Jul 2021 ;; 31.3 Years ;;
; HA-TAB ;Saab 340A(F); Cargo ; 3 Mar 2008 ;; 35 Years ;;
; HA-TAD ;Saab 340A(F); Cargo ; 19 Apr 2007 ;; 33.7 Years ;;
; HA-TAG ;Saab 340A(F); Cargo ; 14 Jan 2013 ;; 35.3 Years ;;
; HA-TVJ ;Saab 340A(QC); Cargo ; 18 Dec 2014 ;; 35.5 Years ;;
