;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 5Y-VIP ;Airbus A310-308;; 10 Mar 2002 ; Mar 2008 ;D-AHLC Unknown ;lsf Hapag-Lloyd ;;
; D-AHLA ;Airbus A310-304;; 29 Nov 2001 ; 10 Mar 2002 ;D-AHLA Hapag-Lloyd ;lsf Hapag-Lloyd ;;
; 5Y-ASA ;Douglas DC-8-33;; 1 Nov 1973 ; 10 May 1977 ;G-BETJ Transmeridian Air Cargo (TAC) ;;;
; 5Y-BAS ;Douglas DC-8-53;; 12 Aug 1976 ; 11 Nov 1982 ;S7-SIA Seychelles International ;;;
; 5Y-ZEB ;Douglas DC-8-63; C52Y181 ; 3 Jun 1982 ; 19 Jan 1994 ;N823AX Airborne Express ;;;
; HB-IBF ;Douglas DC-8-63; C52Y181 ; 1 Dec 1987 ; 9 Sep 1990 ;HB-IBF Air StarLine (ASA) ;;;
; 5Y-MBA ;McDonnell Douglas DC-10-30;; 23 Jun 1998 ; 1 Feb 2002 ;5X-ONE Africa One ;;;
