;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N118RW ;Boeing 737-2Y5(A);; 19 Feb 1998 ; 25 Jul 1999 ;N118RW Frontier Airlines ;118 ;;
; N902WC ;Boeing 737-247;; Jan 1998 ; 24 Sep 1999 ;N902WC LorAir ;lsf LorAir ;;
; N920WA ;Boeing 737-236(A);; 14 Apr 1998 ; 7 Jul 1999 ;N920WA Sun West Airlines ;;;
; N921WA ;Boeing 737-2Y5(A);; 10 Jul 1998 ; Jul 1999 ;N921WA Frontier Airlines ;;;
; N923WA ;Boeing 737-236(A);; 21 Apr 1999 ; 3 Sep 1999 ;N705S Sierra Pacific Airlines ;;;
; N930WA ;Boeing 737-3U3; Y145 ; 25 Nov 1998 ; 19 Mar 1999 ;ZK-NGD LOT - Polish Airlines ;lsf Air New Zealand ;;
; N931WA ;Boeing 737-3U3;; 14 Dec 1998 ; 31 Mar 1999 ;ZK-NGE Novair ;lsf Air New Zealand ;;
; TC-AFA ;Boeing 737-4Q8;; 11 Nov 1998 ; 16 May 1999 ;TC-AFA Pegasus ;lsf Pegasus ;;
; TC-AFM ;Boeing 737-4Q8;; 18 Nov 1998 ; 1 Jul 1999 ;TC-AFM Pegasus ;lsf Pegasus ;;
; TC-APP ;Boeing 737-4Q8;; 2 Nov 1998 ; 20 Nov 1999 ;TC-APP Oman Air ;lsf Pegasus ;;
